Date,price,shares,net shares,net cash
2018-02-13,112.43000030517578,0,,
2018-02-14,115.02999877929688,100,100.0,-11502.999877929688
2018-02-15,115.51000213623047,100,0.0,-0.0
2018-02-16,114.68000030517578,100,0.0,-0.0
2018-02-20,114.70999908447266,100,0.0,-0.0
2018-02-21,115.19000244140625,100,0.0,-0.0
2018-02-22,114.9800033569336,100,0.0,-0.0
2018-02-23,117.30999755859375,100,0.0,-0.0
2018-02-26,118.7699966430664,100,0.0,-0.0
2018-02-27,117.36000061035156,0,-100.0,11736.000061035156
2018-02-28,115.5,0,0.0,-0.0
2018-03-01,113.43000030517578,0,0.0,-0.0
2018-03-02,113.31999969482422,0,0.0,-0.0
2018-03-05,115.05999755859375,0,0.0,-0.0
2018-03-06,115.16000366210938,0,0.0,-0.0
2018-03-07,114.7300033569336,0,0.0,-0.0
2018-03-08,114.73999786376953,0,0.0,-0.0
2018-03-09,118.04000091552734,0,0.0,-0.0
2018-03-12,117.66000366210938,0,0.0,-0.0
2018-03-13,116.25,0,0.0,-0.0
2018-03-14,114.94999694824219,0,0.0,-0.0
2018-03-15,115.23999786376953,0,0.0,-0.0
2018-03-16,115.44000244140625,0,0.0,-0.0
2018-03-19,114.52999877929688,0,0.0,-0.0
2018-03-20,114.63999938964844,0,0.0,-0.0
2018-03-21,114.73999786376953,0,0.0,-0.0
2018-03-22,109.94999694824219,0,0.0,-0.0
2018-03-23,107.01000213623047,0,0.0,-0.0
2018-03-26,110.30999755859375,0,0.0,-0.0
2018-03-27,108.16999816894531,0,0.0,-0.0
2018-03-28,108.0,0,0.0,-0.0
2018-03-29,109.97000122070312,0,0.0,-0.0
2018-04-02,107.8499984741211,0,0.0,-0.0
2018-04-03,109.33000183105469,0,0.0,-0.0
2018-04-04,110.98999786376953,0,0.0,-0.0
2018-04-05,111.87999725341797,0,0.0,-0.0
2018-04-06,109.08999633789062,0,0.0,-0.0
2018-04-09,110.4000015258789,0,0.0,-0.0
2018-04-10,112.51000213623047,0,0.0,-0.0
2018-04-11,110.62000274658203,0,0.0,-0.0
2018-04-12,113.37000274658203,0,0.0,-0.0
2018-04-13,110.30000305175781,0,0.0,-0.0
2018-04-16,110.20999908447266,0,0.0,-0.0
2018-04-17,110.20999908447266,0,0.0,-0.0
2018-04-18,109.31999969482422,0,0.0,-0.0
2018-04-19,111.72000122070312,0,0.0,-0.0
2018-04-20,111.47000122070312,0,0.0,-0.0
2018-04-23,110.93000030517578,0,0.0,-0.0
2018-04-24,110.41000366210938,0,0.0,-0.0
2018-04-25,109.98999786376953,0,0.0,-0.0
2018-04-26,110.0999984741211,0,0.0,-0.0
2018-04-27,109.4000015258789,0,0.0,-0.0
2018-04-30,108.77999877929688,0,0.0,-0.0
2018-05-01,108.77999877929688,0,0.0,-0.0
2018-05-02,107.91999816894531,0,0.0,-0.0
2018-05-03,107.23999786376953,0,0.0,-0.0
2018-05-04,108.43000030517578,0,0.0,-0.0
2018-05-07,109.37000274658203,0,0.0,-0.0
2018-05-08,110.98999786376953,0,0.0,-0.0
2018-05-09,113.41000366210938,100,100.0,-11341.000366210938
2018-05-10,114.29000091552734,100,0.0,-0.0
2018-05-11,113.86000061035156,100,0.0,-0.0
2018-05-14,113.9000015258789,100,0.0,-0.0
2018-05-15,113.02999877929688,100,0.0,-0.0
2018-05-16,113.33999633789062,0,-100.0,11333.999633789062
2018-05-17,112.95999908447266,0,0.0,-0.0
2018-05-18,111.12999725341797,0,0.0,-0.0
2018-05-21,112.1500015258789,0,0.0,-0.0
2018-05-22,113.01000213623047,0,0.0,-0.0
2018-05-23,112.48999786376953,0,0.0,-0.0
2018-05-24,111.2300033569336,0,0.0,-0.0
2018-05-25,110.66000366210938,0,0.0,-0.0
2018-05-29,105.93000030517578,0,0.0,-0.0
2018-05-30,108.3499984741211,0,0.0,-0.0
2018-05-31,107.01000213623047,0,0.0,-0.0
2018-06-01,108.4000015258789,0,0.0,-0.0
2018-06-04,108.44999694824219,0,0.0,-0.0
2018-06-05,107.83999633789062,0,0.0,-0.0
2018-06-06,110.36000061035156,0,0.0,-0.0
2018-06-07,110.80000305175781,0,0.0,-0.0
2018-06-08,111.11000061035156,0,0.0,-0.0
2018-06-11,110.83000183105469,0,0.0,-0.0
2018-06-12,110.19000244140625,0,0.0,-0.0
2018-06-13,109.97000122070312,0,0.0,-0.0
2018-06-14,108.02999877929688,0,0.0,-0.0
2018-06-15,107.9000015258789,0,0.0,-0.0
2018-06-18,108.18000030517578,0,0.0,-0.0
2018-06-19,107.55000305175781,0,0.0,-0.0
2018-06-20,107.54000091552734,0,0.0,-0.0
2018-06-21,107.51000213623047,0,0.0,-0.0
2018-06-22,105.75,0,0.0,-0.0
2018-06-25,104.79000091552734,0,0.0,-0.0
2018-06-26,104.86000061035156,0,0.0,-0.0
2018-06-27,103.23999786376953,0,0.0,-0.0
2018-06-28,104.93000030517578,0,0.0,-0.0
2018-06-29,104.19999694824219,0,0.0,-0.0
2018-07-02,105.08000183105469,0,0.0,-0.0
2018-07-03,103.61000061035156,0,0.0,-0.0
2018-07-05,103.72000122070312,0,0.0,-0.0
2018-07-06,104.05999755859375,0,0.0,-0.0
2018-07-09,107.27999877929688,100,100.0,-10727.999877929688
2018-07-10,106.62000274658203,100,0.0,-0.0
2018-07-11,106.38999938964844,100,0.0,-0.0
2018-07-12,106.8499984741211,100,0.0,-0.0
2018-07-13,106.36000061035156,100,0.0,-0.0
2018-07-16,110.58000183105469,100,0.0,-0.0
2018-07-17,110.5,100,0.0,-0.0
2018-07-18,111.52999877929688,100,0.0,-0.0
2018-07-19,109.88999938964844,100,0.0,-0.0
2018-07-20,111.27999877929688,100,0.0,-0.0
2018-07-23,113.3499984741211,100,0.0,-0.0
2018-07-24,114.1500015258789,100,0.0,-0.0
2018-07-25,115.18000030517578,100,0.0,-0.0
2018-07-26,114.8499984741211,100,0.0,-0.0
2018-07-27,116.02999877929688,100,0.0,-0.0
2018-07-30,116.7300033569336,100,0.0,-0.0
