Date,price,shares,net shares,net cash
2019-02-13,134.4499969482422,100,100.0,-13444.999694824219
2019-02-14,134.30999755859375,100,0.0,-0.0
2019-02-15,136.3800048828125,100,0.0,-0.0
2019-02-19,135.69000244140625,100,0.0,-0.0
2019-02-20,136.35000610351562,100,0.0,-0.0
2019-02-21,135.4199981689453,100,0.0,-0.0
2019-02-22,136.60000610351562,100,0.0,-0.0
2019-02-25,136.1999969482422,100,0.0,-0.0
2019-02-26,136.11000061035156,100,0.0,-0.0
2019-02-27,135.8699951171875,100,0.0,-0.0
2019-02-28,136.63999938964844,100,0.0,-0.0
2019-03-01,138.35000610351562,100,0.0,-0.0
2019-03-04,138.47999572753906,100,0.0,-0.0
2019-03-05,138.77000427246094,100,0.0,-0.0
2019-03-06,139.08999633789062,100,0.0,-0.0
2019-03-07,138.24000549316406,100,0.0,-0.0
2019-03-08,138.05999755859375,100,0.0,-0.0
2019-03-11,138.55999755859375,100,0.0,-0.0
2019-03-12,139.17999267578125,100,0.0,-0.0
2019-03-13,139.41000366210938,100,0.0,-0.0
2019-03-14,138.02000427246094,0,-100.0,13802.000427246094
2019-03-15,137.60000610351562,0,0.0,-0.0
2019-03-18,137.1699981689453,0,0.0,-0.0
2019-03-19,138.44000244140625,0,0.0,-0.0
2019-03-20,137.2899932861328,0,0.0,-0.0
2019-03-21,138.10000610351562,0,0.0,-0.0
2019-03-22,136.91000366210938,100,100.0,-13691.000366210938
2019-03-25,136.61000061035156,100,0.0,-0.0
2019-03-26,138.57000732421875,100,0.0,-0.0
2019-03-27,138.6999969482422,100,0.0,-0.0
2019-03-28,138.8800048828125,100,0.0,-0.0
2019-03-29,139.7899932861328,100,0.0,-0.0
2019-04-01,138.97999572753906,100,0.0,-0.0
2019-04-02,137.7100067138672,100,0.0,-0.0
2019-04-03,137.1699981689453,100,0.0,-0.0
2019-04-04,135.57000732421875,0,-100.0,13557.000732421875
2019-04-05,136.17999267578125,0,0.0,-0.0
2019-04-08,136.13999938964844,100,100.0,-13613.999938964844
2019-04-09,135.57000732421875,0,-100.0,13557.000732421875
2019-04-10,135.5800018310547,100,100.0,-13558.000183105469
2019-04-11,135.2100067138672,100,0.0,-0.0
2019-04-12,135.97999572753906,100,0.0,-0.0
2019-04-15,136.52000427246094,100,0.0,-0.0
2019-04-16,138.02000427246094,100,0.0,-0.0
2019-04-17,138.52000427246094,100,0.0,-0.0
2019-04-18,137.52000427246094,100,0.0,-0.0
2019-04-22,137.8300018310547,100,0.0,-0.0
2019-04-23,139.89999389648438,100,0.0,-0.0
2019-04-24,139.1999969482422,100,0.0,-0.0
2019-04-25,139.64999389648438,100,0.0,-0.0
2019-04-26,140.38999938964844,100,0.0,-0.0
2019-04-29,139.83999633789062,100,0.0,-0.0
2019-04-30,141.1999969482422,100,0.0,-0.0
2019-05-01,141.9499969482422,100,0.0,-0.0
2019-05-02,141.27999877929688,100,0.0,-0.0
2019-05-03,142.00999450683594,100,0.0,-0.0
2019-05-06,142.08999633789062,100,0.0,-0.0
2019-05-07,139.97000122070312,100,0.0,-0.0
2019-05-08,139.7899932861328,100,0.0,-0.0
2019-05-09,138.72999572753906,0,-100.0,13872.999572753906
2019-05-10,139.0500030517578,0,0.0,-0.0
2019-05-13,137.1999969482422,0,0.0,-0.0
2019-05-14,136.82000732421875,0,0.0,-0.0
2019-05-15,136.91000366210938,0,0.0,-0.0
2019-05-16,138.2100067138672,0,0.0,-0.0
2019-05-17,138.61000061035156,100,100.0,-13861.000061035156
2019-05-20,138.4199981689453,100,0.0,-0.0
2019-05-21,138.1199951171875,100,0.0,-0.0
2019-05-22,138.75999450683594,100,0.0,-0.0
2019-05-23,139.7899932861328,100,0.0,-0.0
2019-05-24,138.85000610351562,100,0.0,-0.0
2019-05-28,137.07000732421875,0,-100.0,13707.000732421875
2019-05-29,131.3300018310547,0,0.0,-0.0
2019-05-30,132.11000061035156,0,0.0,-0.0
2019-05-31,131.14999389648438,0,0.0,-0.0
2019-06-03,131.44000244140625,0,0.0,-0.0
2019-06-04,133.72999572753906,0,0.0,-0.0
2019-06-05,134.3800048828125,0,0.0,-0.0
2019-06-06,136.67999267578125,100,100.0,-13667.999267578125
2019-06-07,138.5500030517578,100,0.0,-0.0
2019-06-10,139.02000427246094,100,0.0,-0.0
2019-06-11,139.77999877929688,100,0.0,-0.0
2019-06-12,141.67999267578125,100,0.0,-0.0
2019-06-13,140.7100067138672,100,0.0,-0.0
2019-06-14,140.08999633789062,100,0.0,-0.0
2019-06-17,139.44000244140625,100,0.0,-0.0
2019-06-18,140.22999572753906,100,0.0,-0.0
2019-06-19,140.4499969482422,100,0.0,-0.0
2019-06-20,142.2100067138672,100,0.0,-0.0
2019-06-21,142.08999633789062,100,0.0,-0.0
2019-06-24,143.05999755859375,100,0.0,-0.0
2019-06-25,144.24000549316406,100,0.0,-0.0
2019-06-26,141.85000610351562,100,0.0,-0.0
2019-06-27,140.69000244140625,0,-100.0,14069.000244140625
2019-06-28,139.27999877929688,0,0.0,-0.0
2019-07-01,139.36000061035156,0,0.0,-0.0
2019-07-02,140.02999877929688,0,0.0,-0.0
2019-07-03,142.13999938964844,0,0.0,-0.0
2019-07-05,140.57000732421875,100,100.0,-14057.000732421875
2019-07-08,140.97000122070312,100,0.0,-0.0
2019-07-09,141.41000366210938,100,0.0,-0.0
2019-07-10,141.2100067138672,100,0.0,-0.0
2019-07-11,140.11000061035156,100,0.0,-0.0
2019-07-12,134.3000030517578,100,0.0,-0.0
2019-07-15,134.7100067138672,100,0.0,-0.0
2019-07-16,132.5,100,0.0,-0.0
2019-07-17,131.86000061035156,0,-100.0,13186.000061035156
2019-07-18,132.07000732421875,0,0.0,-0.0
2019-07-19,130.30999755859375,0,0.0,-0.0
2019-07-22,128.63999938964844,0,0.0,-0.0
2019-07-23,128.83999633789062,100,100.0,-12883.999633789062
2019-07-24,129.77999877929688,100,0.0,-0.0
2019-07-25,131.1199951171875,100,0.0,-0.0
2019-07-26,130.72999572753906,100,0.0,-0.0
2019-07-29,133.02000427246094,100,0.0,-0.0
2019-07-30,132.0800018310547,100,0.0,-0.0
