Date,price,shares,net shares,net cash
2018-02-13,164.33999633789062,100,100.0,-16433.999633789062
2018-02-14,167.3699951171875,100,0.0,-0.0
2018-02-15,172.99000549316406,100,0.0,-0.0
2018-02-16,172.42999267578125,100,0.0,-0.0
2018-02-20,171.85000610351562,100,0.0,-0.0
2018-02-21,171.07000732421875,100,0.0,-0.0
2018-02-22,172.5,100,0.0,-0.0
2018-02-23,175.5,100,0.0,-0.0
2018-02-26,178.97000122070312,100,0.0,-0.0
2018-02-27,178.38999938964844,100,0.0,-0.0
2018-02-28,178.1199951171875,100,0.0,-0.0
2018-03-01,175.0,100,0.0,-0.0
2018-03-02,176.2100067138672,100,0.0,-0.0
2018-03-05,176.82000732421875,100,0.0,-0.0
2018-03-06,176.6699981689453,100,0.0,-0.0
2018-03-07,175.02999877929688,100,0.0,-0.0
2018-03-08,176.94000244140625,100,0.0,-0.0
2018-03-09,179.97999572753906,100,0.0,-0.0
2018-03-12,181.72000122070312,100,0.0,-0.0
2018-03-13,179.97000122070312,100,0.0,-0.0
2018-03-14,178.44000244140625,100,0.0,-0.0
2018-03-15,178.64999389648438,100,0.0,-0.0
2018-03-16,178.02000427246094,100,0.0,-0.0
2018-03-19,175.3000030517578,0,-100.0,17530.00030517578
2018-03-20,175.24000549316406,0,0.0,-0.0
2018-03-21,171.27000427246094,0,0.0,-0.0
2018-03-22,168.85000610351562,0,0.0,-0.0
2018-03-23,164.94000244140625,0,0.0,-0.0
2018-03-26,172.77000427246094,0,0.0,-0.0
2018-03-27,168.33999633789062,0,0.0,-0.0
2018-03-28,166.47999572753906,0,0.0,-0.0
2018-03-29,167.77999877929688,0,0.0,-0.0
2018-04-02,166.67999267578125,100,100.0,-16667.999267578125
2018-04-03,168.38999938964844,100,0.0,-0.0
2018-04-04,171.61000061035156,100,0.0,-0.0
2018-04-05,172.8000030517578,100,0.0,-0.0
2018-04-06,168.3800048828125,100,0.0,-0.0
2018-04-09,170.0500030517578,100,0.0,-0.0
2018-04-10,173.25,100,0.0,-0.0
2018-04-11,172.44000244140625,100,0.0,-0.0
2018-04-12,174.13999938964844,100,0.0,-0.0
2018-04-13,174.72999572753906,100,0.0,-0.0
2018-04-16,175.82000732421875,100,0.0,-0.0
2018-04-17,178.24000549316406,100,0.0,-0.0
2018-04-18,177.83999633789062,100,0.0,-0.0
2018-04-19,172.8000030517578,0,-100.0,17280.00030517578
2018-04-20,165.72000122070312,0,0.0,-0.0
2018-04-23,165.24000549316406,0,0.0,-0.0
