Date,price,shares,net shares,net cash
2010-02-16,31.6299991607666,0,,
2010-02-17,32.54999923706055,100,100.0,-3254.9999237060547
2010-02-18,32.689998626708984,100,0.0,-0.0
2010-02-19,31.940000534057617,100,0.0,-0.0
2010-02-22,33.08000183105469,100,0.0,-0.0
2010-02-23,32.810001373291016,100,0.0,-0.0
2010-02-24,33.619998931884766,100,0.0,-0.0
2010-02-25,33.45000076293945,100,0.0,-0.0
2010-02-26,33.86000061035156,100,0.0,-0.0
2010-03-01,34.040000915527344,100,0.0,-0.0
2010-03-02,33.95000076293945,100,0.0,-0.0
2010-03-03,34.099998474121094,100,0.0,-0.0
2010-03-04,32.95000076293945,100,0.0,-0.0
2010-03-05,33.7400016784668,100,0.0,-0.0
2010-03-08,33.099998474121094,100,0.0,-0.0
2010-03-09,33.08000183105469,100,0.0,-0.0
2010-03-10,33.2400016784668,100,0.0,-0.0
2010-03-11,33.5,100,0.0,-0.0
2010-03-12,32.90999984741211,100,0.0,-0.0
2010-03-15,32.529998779296875,100,0.0,-0.0
2010-03-16,33.04999923706055,100,0.0,-0.0
2010-03-17,32.75,100,0.0,-0.0
2010-03-18,33.59000015258789,100,0.0,-0.0
2010-03-19,34.38999938964844,100,0.0,-0.0
2010-03-22,33.29999923706055,100,0.0,-0.0
2010-03-23,33.15999984741211,100,0.0,-0.0
2010-03-24,32.720001220703125,100,0.0,-0.0
2010-03-25,33.119998931884766,100,0.0,-0.0
2010-03-26,32.630001068115234,100,0.0,-0.0
2010-03-29,32.84000015258789,100,0.0,-0.0
2010-03-30,33.060001373291016,100,0.0,-0.0
2010-03-31,32.66999816894531,100,0.0,-0.0
2010-04-01,32.9900016784668,100,0.0,-0.0
2010-04-05,33.13999938964844,100,0.0,-0.0
2010-04-06,33.40999984741211,100,0.0,-0.0
2010-04-07,32.93000030517578,100,0.0,-0.0
2010-04-08,32.619998931884766,100,0.0,-0.0
2010-04-09,32.2599983215332,0,-100.0,3225.9998321533203
2010-04-12,32.2599983215332,0,0.0,-0.0
2010-04-13,32.15999984741211,0,0.0,-0.0
2010-04-14,31.049999237060547,0,0.0,-0.0
2010-04-15,30.6299991607666,0,0.0,-0.0
2010-04-16,30.729999542236328,100,100.0,-3072.999954223633
2010-04-19,31.229999542236328,100,0.0,-0.0
2010-04-20,30.979999542236328,100,0.0,-0.0
2010-04-21,30.260000228881836,100,0.0,-0.0
2010-04-22,30.459999084472656,100,0.0,-0.0
2010-04-23,30.950000762939453,100,0.0,-0.0
2010-04-26,29.850000381469727,0,-100.0,2985.0000381469727
2010-04-27,29.799999237060547,0,0.0,-0.0
2010-04-28,30.440000534057617,0,0.0,-0.0
2010-04-29,31.299999237060547,0,0.0,-0.0
2010-04-30,30.309999465942383,0,0.0,-0.0
2010-05-03,30.260000228881836,0,0.0,-0.0
2010-05-04,29.489999771118164,0,0.0,-0.0
2010-05-05,30.0,0,0.0,-0.0
2010-05-06,29.239999771118164,0,0.0,-0.0
2010-05-07,29.020000457763672,0,0.0,-0.0
2010-05-10,29.8799991607666,0,0.0,-0.0
2010-05-11,29.850000381469727,0,0.0,-0.0
2010-05-12,30.31999969482422,0,0.0,-0.0
2010-05-13,30.18000030517578,0,0.0,-0.0
2010-05-14,30.389999389648438,0,0.0,-0.0
2010-05-17,30.440000534057617,0,0.0,-0.0
2010-05-18,30.18000030517578,0,0.0,-0.0
2010-05-19,29.989999771118164,0,0.0,-0.0
2010-05-20,28.959999084472656,0,0.0,-0.0
2010-05-21,28.700000762939453,0,0.0,-0.0
2010-05-24,28.829999923706055,0,0.0,-0.0
2010-05-25,28.8700008392334,0,0.0,-0.0
2010-05-26,28.790000915527344,0,0.0,-0.0
2010-05-27,29.31999969482422,0,0.0,-0.0
2010-05-28,29.06999969482422,0,0.0,-0.0
2010-06-01,28.979999542236328,0,0.0,-0.0
2010-06-02,29.90999984741211,0,0.0,-0.0
2010-06-03,30.459999084472656,100,100.0,-3045.9999084472656
2010-06-04,30.34000015258789,100,0.0,-0.0
2010-06-07,30.459999084472656,100,0.0,-0.0
2010-06-08,30.889999389648438,100,0.0,-0.0
2010-06-09,30.530000686645508,100,0.0,-0.0
2010-06-10,30.700000762939453,100,0.0,-0.0
2010-06-11,30.670000076293945,100,0.0,-0.0
2010-06-14,30.59000015258789,100,0.0,-0.0
2010-06-15,31.190000534057617,100,0.0,-0.0
2010-06-16,31.389999389648438,100,0.0,-0.0
2010-06-17,31.5,100,0.0,-0.0
2010-06-18,31.329999923706055,100,0.0,-0.0
2010-06-21,31.149999618530273,100,0.0,-0.0
2010-06-22,30.639999389648438,0,-100.0,3063.9999389648438
2010-06-23,30.209999084472656,0,0.0,-0.0
2010-06-24,29.760000228881836,0,0.0,-0.0
2010-06-25,29.8799991607666,0,0.0,-0.0
2010-06-28,29.190000534057617,0,0.0,-0.0
2010-06-29,28.6299991607666,0,0.0,-0.0
2010-06-30,28.399999618530273,0,0.0,-0.0
2010-07-01,27.850000381469727,0,0.0,-0.0
2010-07-02,28.299999237060547,0,0.0,-0.0
2010-07-06,28.889999389648438,0,0.0,-0.0
