Date,price,shares,net shares,net cash
2017-02-14,250419,100,100.0,-25041900.0
2017-02-15,250990,100,0.0,-0.0
2017-02-16,251500,100,0.0,-0.0
2017-02-17,252838,100,0.0,-0.0
2017-02-21,253690,100,0.0,-0.0
2017-02-22,254151,100,0.0,-0.0
2017-02-23,254900,100,0.0,-0.0
2017-02-24,255040,100,0.0,-0.0
2017-02-27,255795,100,0.0,-0.0
2017-02-28,257100,100,0.0,-0.0
2017-03-01,266013,100,0.0,-0.0
2017-03-02,263600,100,0.0,-0.0
2017-03-03,263160,100,0.0,-0.0
2017-03-06,262800,100,0.0,-0.0
2017-03-07,262860,100,0.0,-0.0
2017-03-08,262350,100,0.0,-0.0
2017-03-09,262866,100,0.0,-0.0
2017-03-10,262491,100,0.0,-0.0
2017-03-13,262990,100,0.0,-0.0
2017-03-14,261900,100,0.0,-0.0
2017-03-15,261787,100,0.0,-0.0
2017-03-16,260919,100,0.0,-0.0
2017-03-17,258952,100,0.0,-0.0
2017-03-20,258000,100,0.0,-0.0
2017-03-21,253651,100,0.0,-0.0
2017-03-22,253880,100,0.0,-0.0
2017-03-23,254702,100,0.0,-0.0
2017-03-24,252301,100,0.0,-0.0
2017-03-27,250881,100,0.0,-0.0
2017-03-28,252520,0,-100.0,25252000.0
2017-03-29,249761,0,0.0,-0.0
2017-03-30,251800,0,0.0,-0.0
2017-03-31,249850,0,0.0,-0.0
2017-04-03,250600,0,0.0,-0.0
2017-04-04,250550,0,0.0,-0.0
2017-04-05,248900,0,0.0,-0.0
2017-04-06,250290,0,0.0,-0.0
2017-04-07,249465,0,0.0,-0.0
2017-04-10,250399,0,0.0,-0.0
2017-04-11,248601,0,0.0,-0.0
2017-04-12,247930,0,0.0,-0.0
2017-04-13,245000,0,0.0,-0.0
2017-04-17,246700,0,0.0,-0.0
2017-04-18,245750,0,0.0,-0.0
2017-04-19,244047,0,0.0,-0.0
2017-04-20,247200,0,0.0,-0.0
2017-04-21,245550,0,0.0,-0.0
2017-04-24,248850,0,0.0,-0.0
2017-04-25,251231,0,0.0,-0.0
2017-04-26,251351,0,0.0,-0.0
2017-04-27,249950,0,0.0,-0.0
2017-04-28,247780,0,0.0,-0.0
2017-05-01,248270,0,0.0,-0.0
2017-05-02,249010,0,0.0,-0.0
2017-05-03,250000,0,0.0,-0.0
2017-05-04,249540,0,0.0,-0.0
2017-05-05,250000,100,100.0,-25000000.0
2017-05-08,247160,100,0.0,-0.0
2017-05-09,246000,100,0.0,-0.0
2017-05-10,245850,0,-100.0,24585000.0
2017-05-11,245240,0,0.0,-0.0
2017-05-12,245220,0,0.0,-0.0
2017-05-15,245800,0,0.0,-0.0
2017-05-16,245701,0,0.0,-0.0
2017-05-17,243110,0,0.0,-0.0
2017-05-18,242510,0,0.0,-0.0
2017-05-19,244910,0,0.0,-0.0
2017-05-22,247820,0,0.0,-0.0
2017-05-23,248121,0,0.0,-0.0
2017-05-24,247479,0,0.0,-0.0
2017-05-25,247850,0,0.0,-0.0
2017-05-26,248540,0,0.0,-0.0
2017-05-30,248101,0,0.0,-0.0
2017-05-31,248440,0,0.0,-0.0
2017-06-01,250000,0,0.0,-0.0
2017-06-02,249660,100,100.0,-24966000.0
2017-06-05,250000,100,0.0,-0.0
2017-06-06,249300,100,0.0,-0.0
2017-06-07,249621,100,0.0,-0.0
2017-06-08,250305,100,0.0,-0.0
2017-06-09,254965,100,0.0,-0.0
2017-06-12,255900,100,0.0,-0.0
2017-06-13,257200,100,0.0,-0.0
2017-06-14,257150,100,0.0,-0.0
2017-06-15,255596,100,0.0,-0.0
2017-06-16,256450,100,0.0,-0.0
2017-06-19,257320,100,0.0,-0.0
2017-06-20,255860,100,0.0,-0.0
2017-06-21,254400,100,0.0,-0.0
