Date,price,shares,net shares,net cash
2010-02-16,109.73999786376953,0,,
2010-02-17,110.26000213623047,0,0.0,-0.0
2010-02-18,110.91000366210938,0,0.0,-0.0
2010-02-19,111.13999938964844,0,0.0,-0.0
2010-02-22,111.16000366210938,0,0.0,-0.0
2010-02-23,109.80999755859375,0,0.0,-0.0
2010-02-24,110.81999969482422,0,0.0,-0.0
2010-02-25,110.66999816894531,0,0.0,-0.0
2010-02-26,110.73999786376953,0,0.0,-0.0
2010-03-01,111.88999938964844,0,0.0,-0.0
2010-03-02,112.19999694824219,0,0.0,-0.0
2010-03-03,112.30000305175781,0,0.0,-0.0
2010-03-04,112.63999938964844,100,100.0,-11263.999938964844
2010-03-05,114.25,100,0.0,-0.0
2010-03-08,114.2699966430664,100,0.0,-0.0
2010-03-09,114.45999908447266,100,0.0,-0.0
2010-03-10,114.97000122070312,0,-100.0,11497.000122070312
2010-03-11,115.44999694824219,0,0.0,-0.0
2010-03-12,115.45999908447266,100,100.0,-11545.999908447266
2010-03-15,115.48999786376953,100,0.0,-0.0
2010-03-16,116.41000366210938,100,0.0,-0.0
2010-03-17,117.0999984741211,100,0.0,-0.0
2010-03-18,117.04000091552734,100,0.0,-0.0
2010-03-19,115.97000122070312,100,0.0,-0.0
2010-03-22,116.58999633789062,100,0.0,-0.0
2010-03-23,117.41000366210938,100,0.0,-0.0
2010-03-24,116.83999633789062,100,0.0,-0.0
2010-03-25,116.6500015258789,100,0.0,-0.0
2010-03-26,116.58000183105469,100,0.0,-0.0
2010-03-29,117.31999969482422,100,0.0,-0.0
2010-03-30,117.4000015258789,100,0.0,-0.0
2010-03-31,117.0,100,0.0,-0.0
2010-04-01,117.80000305175781,100,0.0,-0.0
2010-04-05,118.76000213623047,100,0.0,-0.0
2010-04-06,119.04000091552734,100,0.0,-0.0
2010-04-07,118.36000061035156,100,0.0,-0.0
2010-04-08,118.7699966430664,100,0.0,-0.0
2010-04-09,119.55000305175781,100,0.0,-0.0
2010-04-12,119.73999786376953,100,0.0,-0.0
2010-04-13,119.83000183105469,100,0.0,-0.0
2010-04-14,121.19000244140625,100,0.0,-0.0
2010-04-15,121.29000091552734,100,0.0,-0.0
2010-04-16,119.36000061035156,100,0.0,-0.0
2010-04-19,119.80999755859375,100,0.0,-0.0
2010-04-20,120.87999725341797,100,0.0,-0.0
2010-04-21,120.66000366210938,100,0.0,-0.0
2010-04-22,121.0199966430664,100,0.0,-0.0
2010-04-23,121.80999755859375,100,0.0,-0.0
2010-04-26,121.3499984741211,100,0.0,-0.0
2010-04-27,118.4800033569336,0,-100.0,11848.00033569336
2010-04-28,119.37999725341797,0,0.0,-0.0
2010-04-29,120.86000061035156,100,100.0,-12086.000061035156
2010-04-30,118.80999755859375,100,0.0,-0.0
2010-05-03,120.3499984741211,100,0.0,-0.0
2010-05-04,117.5199966430664,0,-100.0,11751.99966430664
2010-05-05,116.81999969482422,0,0.0,-0.0
2010-05-06,112.94000244140625,0,0.0,-0.0
2010-05-07,111.26000213623047,0,0.0,-0.0
2010-05-10,116.16000366210938,100,100.0,-11616.000366210938
2010-05-11,115.83000183105469,100,0.0,-0.0
2010-05-12,117.44999694824219,100,0.0,-0.0
2010-05-13,115.98999786376953,100,0.0,-0.0
2010-05-14,113.88999938964844,0,-100.0,11388.999938964844
2010-05-17,113.94999694824219,0,0.0,-0.0
2010-05-18,112.4000015258789,0,0.0,-0.0
2010-05-19,111.76000213623047,0,0.0,-0.0
2010-05-20,107.54000091552734,0,0.0,-0.0
2010-05-21,109.11000061035156,0,0.0,-0.0
2010-05-24,107.70999908447266,0,0.0,-0.0
2010-05-25,107.81999969482422,0,0.0,-0.0
2010-05-26,107.16999816894531,0,0.0,-0.0
