Date,price,shares,net shares,net cash
2013-02-13,165.4499969482422,100,100.0,-16544.99969482422
2013-02-14,163.6699981689453,100,0.0,-0.0
2013-02-15,166.6999969482422,100,0.0,-0.0
2013-02-19,164.10000610351562,100,0.0,-0.0
2013-02-20,159.3300018310547,0,-100.0,15933.000183105469
2013-02-21,155.91000366210938,0,0.0,-0.0
2013-02-22,157.85000610351562,0,0.0,-0.0
2013-02-25,154.33999633789062,0,0.0,-0.0
2013-02-26,155.94000244140625,0,0.0,-0.0
2013-02-27,161.22999572753906,100,100.0,-16122.999572753906
2013-02-28,161.58999633789062,100,0.0,-0.0
2013-03-01,162.47999572753906,100,0.0,-0.0
2013-03-04,165.3800048828125,100,0.0,-0.0
2013-03-05,164.86000061035156,100,0.0,-0.0
2013-03-06,163.77000427246094,100,0.0,-0.0
2013-03-07,164.83999633789062,100,0.0,-0.0
2013-03-08,165.8800048828125,100,0.0,-0.0
2013-03-11,167.72999572753906,100,0.0,-0.0
2013-03-12,167.6300048828125,100,0.0,-0.0
2013-03-13,169.10000610351562,100,0.0,-0.0
2013-03-14,169.07000732421875,100,0.0,-0.0
2013-03-15,168.67999267578125,100,0.0,-0.0
2013-03-18,169.88999938964844,100,0.0,-0.0
2013-03-19,169.47999572753906,100,0.0,-0.0
2013-03-20,172.1199951171875,100,0.0,-0.0
2013-03-21,168.91000366210938,100,0.0,-0.0
2013-03-22,168.1699981689453,100,0.0,-0.0
2013-03-25,168.2100067138672,100,0.0,-0.0
2013-03-26,169.41000366210938,100,0.0,-0.0
2013-03-27,169.27999877929688,100,0.0,-0.0
2013-03-28,168.88999938964844,100,0.0,-0.0
2013-04-01,167.57000732421875,100,0.0,-0.0
2013-04-02,167.91000366210938,100,0.0,-0.0
2013-04-03,164.9499969482422,0,-100.0,16494.99969482422
2013-04-04,165.6199951171875,0,0.0,-0.0
2013-04-05,165.82000732421875,0,0.0,-0.0
2013-04-08,165.8300018310547,0,0.0,-0.0
2013-04-09,166.33999633789062,0,0.0,-0.0
2013-04-10,168.27000427246094,100,100.0,-16827.000427246094
2013-04-11,171.02000427246094,100,0.0,-0.0
2013-04-12,170.74000549316406,100,0.0,-0.0
2013-04-15,168.61000061035156,100,0.0,-0.0
2013-04-16,174.52999877929688,100,0.0,-0.0
2013-04-17,170.88999938964844,100,0.0,-0.0
2013-04-18,174.8800048828125,100,0.0,-0.0
2013-04-19,179.0399932861328,100,0.0,-0.0
2013-04-22,180.69000244140625,100,0.0,-0.0
2013-04-23,181.4499969482422,100,0.0,-0.0
2013-04-24,181.02999877929688,100,0.0,-0.0
2013-04-25,184.22999572753906,100,0.0,-0.0
2013-04-26,183.22000122070312,100,0.0,-0.0
2013-04-29,182.7100067138672,100,0.0,-0.0
2013-04-30,183.11000061035156,100,0.0,-0.0
2013-05-01,181.10000610351562,100,0.0,-0.0
2013-05-02,184.1300048828125,100,0.0,-0.0
2013-05-03,187.97999572753906,100,0.0,-0.0
2013-05-06,187.77000427246094,100,0.0,-0.0
2013-05-07,189.27999877929688,100,0.0,-0.0
2013-05-08,189.6199951171875,100,0.0,-0.0
2013-05-09,188.39999389648438,0,-100.0,18839.999389648438
2013-05-10,188.0,0,0.0,-0.0
2013-05-13,187.6999969482422,0,0.0,-0.0
2013-05-14,193.5399932861328,0,0.0,-0.0
2013-05-15,193.55999755859375,0,0.0,-0.0
2013-05-16,189.97999572753906,0,0.0,-0.0
2013-05-17,190.82000732421875,0,0.0,-0.0
2013-05-20,188.7100067138672,0,0.0,-0.0
2013-05-21,189.9499969482422,0,0.0,-0.0
2013-05-22,187.1300048828125,0,0.0,-0.0
2013-05-23,186.0800018310547,0,0.0,-0.0
2013-05-24,189.1999969482422,0,0.0,-0.0
2013-05-28,191.89999389648438,100,100.0,-19189.999389648438
2013-05-29,189.99000549316406,100,0.0,-0.0
2013-05-30,190.94000244140625,100,0.0,-0.0
2013-05-31,188.52999877929688,100,0.0,-0.0
2013-06-03,187.3000030517578,0,-100.0,18730.00030517578
2013-06-04,182.60000610351562,0,0.0,-0.0
2013-06-05,178.92999267578125,0,0.0,-0.0
2013-06-06,181.49000549316406,0,0.0,-0.0
2013-06-07,183.25999450683594,0,0.0,-0.0
2013-06-10,183.8699951171875,0,0.0,-0.0
2013-06-11,181.44000244140625,0,0.0,-0.0
2013-06-12,178.22000122070312,0,0.0,-0.0
2013-06-13,184.47999572753906,0,0.0,-0.0
2013-06-14,183.08999633789062,0,0.0,-0.0
2013-06-17,183.47000122070312,0,0.0,-0.0
2013-06-18,184.3000030517578,0,0.0,-0.0
2013-06-19,181.72999572753906,0,0.0,-0.0
2013-06-20,175.89999389648438,0,0.0,-0.0
2013-06-21,173.10000610351562,0,0.0,-0.0
2013-06-24,173.82000732421875,0,0.0,-0.0
2013-06-25,175.77999877929688,0,0.0,-0.0
2013-06-26,178.11000061035156,0,0.0,-0.0
2013-06-27,179.17999267578125,0,0.0,-0.0
2013-06-28,176.60000610351562,0,0.0,-0.0
2013-07-01,178.5800018310547,0,0.0,-0.0
2013-07-02,179.6300048828125,0,0.0,-0.0
2013-07-03,179.83999633789062,0,0.0,-0.0
2013-07-05,182.47999572753906,0,0.0,-0.0
2013-07-08,182.3000030517578,0,0.0,-0.0
2013-07-09,183.7100067138672,0,0.0,-0.0
2013-07-10,184.85000610351562,100,100.0,-18485.000610351562
2013-07-11,186.8800048828125,100,0.0,-0.0
2013-07-12,187.36000061035156,100,0.0,-0.0
2013-07-15,184.39999389648438,100,0.0,-0.0
2013-07-16,182.75999450683594,0,-100.0,18275.999450683594
2013-07-17,183.19000244140625,0,0.0,-0.0
2013-07-18,167.94000244140625,0,0.0,-0.0
2013-07-19,172.86000061035156,0,0.0,-0.0
2013-07-22,171.5500030517578,0,0.0,-0.0
2013-07-23,171.8000030517578,0,0.0,-0.0
2013-07-24,172.05999755859375,0,0.0,-0.0
2013-07-25,172.94000244140625,0,0.0,-0.0
2013-07-26,172.8300018310547,0,0.0,-0.0
2013-07-29,174.30999755859375,0,0.0,-0.0
2013-07-30,174.97999572753906,0,0.0,-0.0
2013-07-31,174.1699981689453,0,0.0,-0.0
