Date,high,low,open,price,volume,adj close,sma10,ema20,ema30,rsi,macd,lag1,lag5,lag10,signal,positions
2014-02-13,54.52000045776367,53.97999954223633,54.0099983215332,54.52000045776367,1352100.0,43.126983642578125,53.96100006103516,53.91977873725585,53.83066673278809,57.316029236305425,0.04122132377931109,0.5100021362304688,0.720001220703125,0.6199989318847656,1,
2014-02-14,55.15999984741211,54.349998474121094,54.5,55.15999984741211,1621800.0,43.63324737548828,54.03600006103515,54.037895033461204,53.916430159538024,62.897870085997994,-0.001894972426050856,0.6399993896484375,1.1399993896484375,0.75,1,0.0
2014-02-18,55.599998474121094,55.189998626708984,55.400001525878906,55.27000045776367,1755300.0,43.72026062011719,54.18899993896484,54.155238407204294,54.00375727555258,63.774718702155816,0.03376153176054686,0.1100006103515625,1.5699996948242188,1.529998779296875,1,0.0
2014-02-19,55.4900016784668,54.689998626708984,55.11000061035156,54.7400016784668,1254700.0,43.3010139465332,54.30400009155274,54.21093014732453,54.05125691445028,56.808407781120415,0.0930699442282048,-0.529998779296875,0.3100013732910156,1.1500015258789062,1,0.0
2014-02-20,55.380001068115234,54.68000030517578,54.790000915527344,55.29999923706055,1859200.0,43.74397659301758,54.49500007629395,54.31465101301367,54.131820935263846,61.583365845621685,0.1803490632802749,0.55999755859375,1.2900009155273438,1.9099998474121094,1,0.0
2014-02-21,56.68000030517578,55.290000915527344,55.349998474121094,55.290000915527344,5280500.0,43.73606491088867,54.64400024414063,54.407541479919736,54.20654222431311,61.45273755894881,0.23645876422089174,-0.009998321533203125,0.7700004577636719,1.4900016784667969,1,0.0
2014-02-24,56.59000015258789,55.68000030517578,55.86000061035156,55.75,3135800.0,44.0999641418457,54.817000198364255,54.535394672308335,54.30612014532517,65.11864662277372,0.2816055260559196,0.45999908447265625,0.5900001525878906,1.7299995422363281,1,0.0
2014-02-25,56.459999084472656,56.02000045776367,56.459999084472656,56.11000061035156,2549600.0,44.38471603393555,55.05800018310547,54.68535714259817,54.42249953016559,67.70702165290696,0.3726430405072989,0.3600006103515625,0.8400001525878906,2.4099998474121094,1,0.0
2014-02-26,56.279998779296875,55.599998474121094,56.06999969482422,55.70000076293945,1850900.0,44.06039810180664,55.18500022888183,54.781989868344965,54.5049189645381,62.058911358720316,0.403010360536868,-0.4099998474121094,0.9599990844726562,1.2700004577636719,1,0.0
2014-02-27,55.9900016784668,55.400001525878906,55.70000076293945,55.56999969482422,2101900.0,43.95757293701172,55.341000366210935,54.85703842324775,54.57363385036301,60.3401185549818,0.48396194296318384,-0.13000106811523438,0.2700004577636719,1.5600013732910156,1,0.0
2014-02-28,56.27000045776367,55.720001220703125,55.75,56.04999923706055,1551200.0,44.33726119995117,55.49400024414062,54.97065373884897,54.66888323014995,64.2744984683626,0.5233465052916486,0.4799995422363281,0.7599983215332031,1.529998779296875,1,0.0
2014-03-03,55.9900016784668,55.41999816894531,55.7400016784668,55.459999084472656,1869000.0,43.870548248291016,55.52400016784668,55.0172580574798,54.7199229626869,56.81387263104927,0.5067421103668792,-0.5900001525878906,-0.29000091552734375,0.2999992370605469,1,0.0
2014-03-04,56.0,55.47999954223633,55.84000015258789,55.65999984741211,1813700.0,44.02875900268555,55.56300010681152,55.078471561282875,54.780573084282075,58.56945581758129,0.4845285455286472,0.20000076293945312,-0.4500007629394531,0.3899993896484375,1,0.0
2014-03-05,55.72999954223633,55.20000076293945,55.599998474121094,55.279998779296875,1456800.0,43.7281608581543,55.616999816894534,55.09766462966516,54.812794096863676,54.07180373854227,0.5193351872293732,-0.3800010681152344,-0.4200019836425781,0.5399971008300781,1,0.0
2014-03-06,55.849998474121094,55.25,55.68000030517578,55.290000915527344,2054700.0,43.73606491088867,55.61599998474121,55.115982371175846,54.843581633551665,54.171560506269486,0.5000176135653618,0.01000213623046875,-0.279998779296875,-0.009998321533203125,1,0.0
2014-03-07,55.45000076293945,54.810001373291016,55.220001220703125,55.439998626708984,2094500.0,43.854732513427734,55.63099975585938,55.146841062179,54.88206014923924,55.724667449367686,0.4841586936803779,0.14999771118164062,-0.6100006103515625,0.14999771118164062,1,0.0
2014-03-10,55.52000045776367,55.09000015258789,55.41999816894531,55.47999954223633,1462600.0,43.88637924194336,55.60399971008301,55.178570441232075,54.92063688427131,56.15143526203647,0.4254292688509338,0.04000091552734375,0.020000457763671875,-0.2700004577636719,1,0.0
2014-03-11,55.529998779296875,55.119998931884766,55.5099983215332,55.119998931884766,1107400.0,43.601600646972656,55.50499954223633,55.17299220224662,54.93349895185928,51.35386898662707,0.3320073399897083,-0.3600006103515625,-0.5400009155273438,-0.9900016784667969,1,0.0
2014-03-12,55.36000061035156,54.18000030517578,55.09000015258789,54.619998931884766,6746800.0,43.20609664916992,55.39699935913086,55.12032617649787,54.91327314411899,45.53478218467543,0.27667318263299023,-0.5,-0.6599998474121094,-1.0800018310546875,0,-1.0
