Date,price,shares,net shares,net cash
2019-01-02,250.17999267578125,0.0,,
2019-01-03,244.2100067138672,0.0,0.0,-0.0
2019-01-04,252.38999938964844,0.0,0.0,-0.0
2019-01-07,254.3800048828125,0.0,0.0,-0.0
2019-01-08,256.7699890136719,0.0,0.0,-0.0
2019-01-09,257.9700012207031,0.0,0.0,-0.0
2019-01-10,258.8800048828125,0.0,0.0,-0.0
2019-01-11,258.9800109863281,0.0,0.0,-0.0
2019-01-14,257.3999938964844,0.0,0.0,-0.0
2019-01-15,260.3500061035156,0.0,0.0,-0.0
2019-01-16,260.9800109863281,0.0,0.0,-0.0
2019-01-17,262.9599914550781,0.0,0.0,-0.0
2019-01-18,266.4599914550781,0.0,0.0,-0.0
2019-01-22,262.8599853515625,0.0,0.0,-0.0
2019-01-23,263.4100036621094,0.0,0.0,-0.0
2019-01-24,263.54998779296875,0.0,0.0,-0.0
2019-01-25,265.7799987792969,0.0,0.0,-0.0
2019-01-28,263.760009765625,0.0,0.0,-0.0
2019-01-29,263.4100036621094,0.0,0.0,-0.0
2019-01-30,267.5799865722656,0.0,0.0,-0.0
2019-01-31,269.92999267578125,0.0,0.0,-0.0
2019-02-01,270.05999755859375,0.0,0.0,-0.0
2019-02-04,271.9599914550781,0.0,0.0,-0.0
2019-02-05,273.1000061035156,0.0,0.0,-0.0
2019-02-06,272.739990234375,0.0,0.0,-0.0
2019-02-07,270.1400146484375,0.0,0.0,-0.0
2019-02-08,270.4700012207031,0.0,0.0,-0.0
2019-02-11,270.6199951171875,0.0,0.0,-0.0
2019-02-12,274.1000061035156,0.0,0.0,-0.0
2019-02-13,274.989990234375,100.0,100.0,-27498.9990234375
2019-02-14,274.3800048828125,100.0,0.0,-0.0
2019-02-15,277.3699951171875,100.0,0.0,-0.0
2019-02-19,277.8500061035156,100.0,0.0,-0.0
2019-02-20,278.4100036621094,100.0,0.0,-0.0
2019-02-21,277.4200134277344,100.0,0.0,-0.0
2019-02-22,279.1400146484375,100.0,0.0,-0.0
2019-02-25,279.5199890136719,100.0,0.0,-0.0
2019-02-26,279.32000732421875,100.0,0.0,-0.0
2019-02-27,279.20001220703125,100.0,0.0,-0.0
2019-02-28,278.67999267578125,100.0,0.0,-0.0
2019-03-01,280.4200134277344,100.0,0.0,-0.0
2019-03-04,279.3999938964844,100.0,0.0,-0.0
2019-03-05,279.0199890136719,100.0,0.0,-0.0
2019-03-06,277.3299865722656,100.0,0.0,-0.0
2019-03-07,275.010009765625,100.0,0.0,-0.0
2019-03-08,274.4599914550781,100.0,0.0,-0.0
2019-03-11,278.44000244140625,100.0,0.0,-0.0
2019-03-12,279.489990234375,100.0,0.0,-0.0
2019-03-13,281.3399963378906,100.0,0.0,-0.0
2019-03-14,281.1600036621094,100.0,0.0,-0.0
2019-03-15,281.30999755859375,100.0,0.0,-0.0
2019-03-18,282.3299865722656,100.0,0.0,-0.0
2019-03-19,282.3999938964844,100.0,0.0,-0.0
2019-03-20,281.54998779296875,100.0,0.0,-0.0
2019-03-21,284.7300109863281,100.0,0.0,-0.0
2019-03-22,279.25,100.0,0.0,-0.0
2019-03-25,279.0400085449219,100.0,0.0,-0.0
2019-03-26,281.1199951171875,100.0,0.0,-0.0
2019-03-27,279.6499938964844,100.0,0.0,-0.0
2019-03-28,280.7099914550781,100.0,0.0,-0.0
2019-03-29,282.4800109863281,100.0,0.0,-0.0
2019-04-01,285.8299865722656,100.0,0.0,-0.0
2019-04-02,285.9700012207031,100.0,0.0,-0.0
2019-04-03,286.4200134277344,100.0,0.0,-0.0
2019-04-04,287.17999267578125,100.0,0.0,-0.0
2019-04-05,288.57000732421875,100.0,0.0,-0.0
2019-04-08,288.7900085449219,100.0,0.0,-0.0
2019-04-09,287.30999755859375,100.0,0.0,-0.0
2019-04-10,288.2900085449219,100.0,0.0,-0.0
2019-04-11,288.2099914550781,100.0,0.0,-0.0
2019-04-12,290.1600036621094,100.0,0.0,-0.0
2019-04-15,289.9700012207031,100.0,0.0,-0.0
2019-04-16,290.1600036621094,100.0,0.0,-0.0
2019-04-17,289.45001220703125,100.0,0.0,-0.0
2019-04-18,290.0199890136719,100.0,0.0,-0.0
2019-04-22,290.2699890136719,100.0,0.0,-0.0
2019-04-23,292.8800048828125,100.0,0.0,-0.0
2019-04-24,292.2300109863281,100.0,0.0,-0.0
2019-04-25,292.04998779296875,100.0,0.0,-0.0
