Date,price,shares,net shares,net cash
2015-01-02,78.44999694824219,0.0,,
2015-01-05,77.19000244140625,0.0,0.0,-0.0
2015-01-06,76.1500015258789,0.0,0.0,-0.0
2015-01-07,76.1500015258789,0.0,0.0,-0.0
2015-01-08,78.18000030517578,0.0,0.0,-0.0
2015-01-09,77.73999786376953,0.0,0.0,-0.0
2015-01-12,76.72000122070312,0.0,0.0,-0.0
2015-01-13,76.44999694824219,0.0,0.0,-0.0
2015-01-14,76.27999877929688,0.0,0.0,-0.0
2015-01-15,74.05000305175781,0.0,0.0,-0.0
2015-01-16,75.18000030517578,0.0,0.0,-0.0
2015-01-20,76.23999786376953,0.0,0.0,-0.0
2015-01-21,76.73999786376953,0.0,0.0,-0.0
2015-01-22,77.6500015258789,0.0,0.0,-0.0
2015-01-23,77.83000183105469,0.0,0.0,-0.0
2015-01-26,77.5,0.0,0.0,-0.0
2015-01-27,75.77999877929688,0.0,0.0,-0.0
2015-01-28,76.23999786376953,0.0,0.0,-0.0
2015-01-29,78.0,0.0,0.0,-0.0
2015-01-30,75.91000366210938,0.0,0.0,-0.0
2015-02-02,74.98999786376953,0.0,0.0,-0.0
2015-02-03,75.4000015258789,0.0,0.0,-0.0
2015-02-04,75.62999725341797,0.0,0.0,-0.0
2015-02-05,75.61000061035156,0.0,0.0,-0.0
2015-02-06,74.47000122070312,0.0,0.0,-0.0
2015-02-09,74.44000244140625,0.0,0.0,-0.0
2015-02-10,75.19000244140625,0.0,0.0,-0.0
2015-02-11,76.51000213623047,0.0,0.0,-0.0
2015-02-12,76.2300033569336,0.0,0.0,-0.0
2015-02-13,75.73999786376953,0.0,0.0,-0.0
2015-02-17,75.5999984741211,0.0,0.0,-0.0
2015-02-18,76.70999908447266,0.0,0.0,-0.0
2015-02-19,79.41999816894531,0.0,0.0,-0.0
2015-02-20,79.9000015258789,0.0,0.0,-0.0
2015-02-23,78.83999633789062,100.0,100.0,-7883.9996337890625
2015-02-24,78.44999694824219,100.0,0.0,-0.0
2015-02-25,79.55999755859375,100.0,0.0,-0.0
2015-02-26,80.41000366210938,100.0,0.0,-0.0
2015-02-27,78.97000122070312,100.0,0.0,-0.0
2015-03-02,79.75,100.0,0.0,-0.0
2015-03-03,79.5999984741211,100.0,0.0,-0.0
2015-03-04,80.9000015258789,100.0,0.0,-0.0
2015-03-05,81.20999908447266,100.0,0.0,-0.0
2015-03-06,80.01000213623047,100.0,0.0,-0.0
2015-03-09,79.44000244140625,100.0,0.0,-0.0
2015-03-10,77.55000305175781,100.0,0.0,-0.0
2015-03-11,77.56999969482422,100.0,0.0,-0.0
2015-03-12,78.93000030517578,100.0,0.0,-0.0
2015-03-13,78.05000305175781,100.0,0.0,-0.0
2015-03-16,78.06999969482422,100.0,0.0,-0.0
2015-03-17,79.36000061035156,100.0,0.0,-0.0
2015-03-18,80.91000366210938,100.0,0.0,-0.0
2015-03-19,82.75,100.0,0.0,-0.0
2015-03-20,83.80000305175781,100.0,0.0,-0.0
2015-03-23,84.43000030517578,100.0,0.0,-0.0
2015-03-24,85.30999755859375,100.0,0.0,-0.0
2015-03-25,82.91999816894531,100.0,0.0,-0.0
2015-03-26,83.01000213623047,100.0,0.0,-0.0
2015-03-27,83.30000305175781,100.0,0.0,-0.0
2015-03-30,83.19999694824219,100.0,0.0,-0.0
2015-03-31,82.22000122070312,100.0,0.0,-0.0
2015-04-01,81.66999816894531,100.0,0.0,-0.0
2015-04-02,81.55999755859375,100.0,0.0,-0.0
2015-04-06,82.44000244140625,100.0,0.0,-0.0
2015-04-07,82.31999969482422,100.0,0.0,-0.0
2015-04-08,82.27999877929688,100.0,0.0,-0.0
2015-04-09,82.16999816894531,100.0,0.0,-0.0
2015-04-10,82.04000091552734,100.0,0.0,-0.0
2015-04-13,83.01000213623047,100.0,0.0,-0.0
2015-04-14,83.5199966430664,100.0,0.0,-0.0
2015-04-15,82.70999908447266,100.0,0.0,-0.0
2015-04-16,82.30999755859375,100.0,0.0,-0.0
2015-04-17,80.77999877929688,100.0,0.0,-0.0
2015-04-20,83.08999633789062,100.0,0.0,-0.0
2015-04-21,83.62000274658203,100.0,0.0,-0.0
2015-04-22,84.62999725341797,100.0,0.0,-0.0
2015-04-23,82.41000366210938,100.0,0.0,-0.0
2015-04-24,81.52999877929688,100.0,0.0,-0.0
2015-04-27,81.91000366210938,100.0,0.0,-0.0
2015-04-28,80.68000030517578,100.0,0.0,-0.0
2015-04-29,80.47000122070312,100.0,0.0,-0.0
2015-04-30,78.7699966430664,100.0,0.0,-0.0
2015-05-01,78.98999786376953,100.0,0.0,-0.0
2015-05-04,78.80999755859375,0.0,-100.0,7880.999755859375
2015-05-05,77.55999755859375,0.0,0.0,-0.0
2015-05-06,78.0999984741211,0.0,0.0,-0.0
2015-05-07,78.43000030517578,0.0,0.0,-0.0
2015-05-08,78.51000213623047,0.0,0.0,-0.0
2015-05-11,78.01000213623047,0.0,0.0,-0.0
2015-05-12,77.45999908447266,0.0,0.0,-0.0
2015-05-13,78.44000244140625,0.0,0.0,-0.0
2015-05-14,81.37000274658203,0.0,0.0,-0.0
2015-05-15,80.41999816894531,0.0,0.0,-0.0
2015-05-18,80.87999725341797,0.0,0.0,-0.0
2015-05-19,80.62999725341797,0.0,0.0,-0.0
2015-05-20,80.55000305175781,0.0,0.0,-0.0
2015-05-21,80.4800033569336,0.0,0.0,-0.0
2015-05-22,80.54000091552734,0.0,0.0,-0.0
2015-05-26,79.33000183105469,0.0,0.0,-0.0
2015-05-27,80.55000305175781,100.0,100.0,-8055.000305175781
2015-05-28,80.1500015258789,100.0,0.0,-0.0
2015-05-29,79.19000244140625,100.0,0.0,-0.0
2015-06-01,80.29000091552734,100.0,0.0,-0.0
2015-06-02,80.44000244140625,100.0,0.0,-0.0
2015-06-03,82.44000244140625,100.0,0.0,-0.0
2015-06-04,82.05000305175781,100.0,0.0,-0.0
2015-06-05,82.13999938964844,100.0,0.0,-0.0
2015-06-08,80.66999816894531,100.0,0.0,-0.0
2015-06-09,80.66999816894531,100.0,0.0,-0.0
2015-06-10,82.16000366210938,100.0,0.0,-0.0
2015-06-11,81.83000183105469,100.0,0.0,-0.0
2015-06-12,81.52999877929688,100.0,0.0,-0.0
2015-06-15,80.70999908447266,100.0,0.0,-0.0
2015-06-16,81.05999755859375,100.0,0.0,-0.0
2015-06-17,81.79000091552734,100.0,0.0,-0.0
2015-06-18,82.91000366210938,100.0,0.0,-0.0
2015-06-19,82.51000213623047,100.0,0.0,-0.0
2015-06-22,84.73999786376953,100.0,0.0,-0.0
2015-06-23,87.87999725341797,100.0,0.0,-0.0
2015-06-24,88.86000061035156,100.0,0.0,-0.0
2015-06-25,87.9800033569336,100.0,0.0,-0.0
2015-06-26,88.01000213623047,100.0,0.0,-0.0
2015-06-29,85.80000305175781,100.0,0.0,-0.0
2015-06-30,85.7699966430664,100.0,0.0,-0.0
2015-07-01,86.91000366210938,100.0,0.0,-0.0
2015-07-02,87.29000091552734,100.0,0.0,-0.0
2015-07-06,87.55000305175781,100.0,0.0,-0.0
2015-07-07,87.22000122070312,100.0,0.0,-0.0
2015-07-08,85.6500015258789,100.0,0.0,-0.0
2015-07-09,85.87999725341797,100.0,0.0,-0.0
2015-07-10,87.94999694824219,100.0,0.0,-0.0
2015-07-13,90.0999984741211,100.0,0.0,-0.0
2015-07-14,89.68000030517578,100.0,0.0,-0.0
2015-07-15,89.76000213623047,100.0,0.0,-0.0
2015-07-16,90.8499984741211,100.0,0.0,-0.0
2015-07-17,94.97000122070312,100.0,0.0,-0.0
2015-07-20,97.91000366210938,100.0,0.0,-0.0
2015-07-21,98.38999938964844,100.0,0.0,-0.0
2015-07-22,97.04000091552734,100.0,0.0,-0.0
2015-07-23,95.44000244140625,100.0,0.0,-0.0
2015-07-24,96.94999694824219,100.0,0.0,-0.0
2015-07-27,94.16999816894531,100.0,0.0,-0.0
2015-07-28,95.29000091552734,100.0,0.0,-0.0
2015-07-29,96.98999786376953,100.0,0.0,-0.0
2015-07-30,95.20999908447266,100.0,0.0,-0.0
2015-07-31,94.01000213623047,100.0,0.0,-0.0
2015-08-03,94.13999938964844,100.0,0.0,-0.0
2015-08-04,94.05999755859375,100.0,0.0,-0.0
2015-08-05,96.44000244140625,100.0,0.0,-0.0
2015-08-06,95.12000274658203,100.0,0.0,-0.0
2015-08-07,94.30000305175781,100.0,0.0,-0.0
2015-08-10,94.1500015258789,100.0,0.0,-0.0
2015-08-11,93.62000274658203,100.0,0.0,-0.0
2015-08-12,94.19000244140625,100.0,0.0,-0.0
2015-08-13,93.43000030517578,100.0,0.0,-0.0
2015-08-14,94.41999816894531,100.0,0.0,-0.0
2015-08-17,93.93000030517578,100.0,0.0,-0.0
2015-08-18,95.16999816894531,100.0,0.0,-0.0
2015-08-19,95.30999755859375,100.0,0.0,-0.0
2015-08-20,90.55999755859375,100.0,0.0,-0.0
2015-08-21,86.05999755859375,100.0,0.0,-0.0
2015-08-24,82.08999633789062,100.0,0.0,-0.0
2015-08-25,83.0,0.0,-100.0,8300.0
2015-08-26,87.19000244140625,0.0,0.0,-0.0
2015-08-27,89.7300033569336,0.0,0.0,-0.0
2015-08-28,91.01000213623047,0.0,0.0,-0.0
2015-08-31,89.43000030517578,0.0,0.0,-0.0
2015-09-01,87.2300033569336,0.0,0.0,-0.0
2015-09-02,89.88999938964844,0.0,0.0,-0.0
2015-09-03,88.1500015258789,0.0,0.0,-0.0
2015-09-04,88.26000213623047,0.0,0.0,-0.0
2015-09-08,89.52999877929688,0.0,0.0,-0.0
