Date,price,shares,net shares,net cash
2009-01-02,76.5199966430664,0.0,,
2009-01-05,76.66000366210938,0.0,0.0,-0.0
2009-01-06,77.3499984741211,0.0,0.0,-0.0
2009-01-07,73.95999908447266,0.0,0.0,-0.0
2009-01-08,74.23999786376953,0.0,0.0,-0.0
2009-01-09,72.81999969482422,0.0,0.0,-0.0
2009-01-12,70.81999969482422,0.0,0.0,-0.0
2009-01-13,71.81999969482422,0.0,0.0,-0.0
2009-01-14,69.69000244140625,0.0,0.0,-0.0
2009-01-15,70.7699966430664,0.0,0.0,-0.0
2009-01-16,71.73999786376953,0.0,0.0,-0.0
2009-01-20,68.30999755859375,0.0,0.0,-0.0
2009-01-21,71.2300033569336,0.0,0.0,-0.0
2009-01-22,69.94999694824219,0.0,0.0,-0.0
2009-01-23,70.81999969482422,0.0,0.0,-0.0
2009-01-26,71.29000091552734,0.0,0.0,-0.0
2009-01-27,72.08999633789062,0.0,0.0,-0.0
2009-01-28,73.79000091552734,0.0,0.0,-0.0
2009-01-29,70.62000274658203,0.0,0.0,-0.0
2009-01-30,70.5199966430664,0.0,0.0,-0.0
2009-02-02,70.29000091552734,0.0,0.0,-0.0
2009-02-03,71.63999938964844,0.0,0.0,-0.0
2009-02-04,71.5999984741211,0.0,0.0,-0.0
2009-02-05,73.25,0.0,0.0,-0.0
2009-02-06,74.9000015258789,0.0,0.0,-0.0
2009-02-09,74.41999816894531,0.0,0.0,-0.0
2009-02-10,71.12000274658203,0.0,0.0,-0.0
2009-02-11,71.26000213623047,0.0,0.0,-0.0
2009-02-12,69.86000061035156,0.0,0.0,-0.0
2009-02-13,69.7300033569336,0.0,0.0,-0.0
2009-02-17,66.18000030517578,0.0,0.0,-0.0
2009-02-18,66.12000274658203,0.0,0.0,-0.0
2009-02-19,66.68000030517578,0.0,0.0,-0.0
2009-02-20,65.06999969482422,0.0,0.0,-0.0
2009-02-23,62.939998626708984,0.0,0.0,-0.0
2009-02-24,65.27999877929688,0.0,0.0,-0.0
2009-02-25,63.5,0.0,0.0,-0.0
2009-02-26,63.16999816894531,0.0,0.0,-0.0
2009-02-27,60.709999084472656,0.0,0.0,-0.0
2009-03-02,57.619998931884766,0.0,0.0,-0.0
2009-03-03,57.72999954223633,0.0,0.0,-0.0
2009-03-04,59.279998779296875,0.0,0.0,-0.0
2009-03-05,56.459999084472656,0.0,0.0,-0.0
2009-03-06,58.27000045776367,0.0,0.0,-0.0
2009-03-09,58.279998779296875,0.0,0.0,-0.0
2009-03-10,61.779998779296875,0.0,0.0,-0.0
2009-03-11,61.220001220703125,0.0,0.0,-0.0
2009-03-12,63.400001525878906,0.0,0.0,-0.0
2009-03-13,62.90999984741211,0.0,0.0,-0.0
2009-03-16,62.939998626708984,0.0,0.0,-0.0
2009-03-17,65.30999755859375,0.0,0.0,-0.0
2009-03-18,66.58999633789062,0.0,0.0,-0.0
2009-03-19,67.12999725341797,0.0,0.0,-0.0
2009-03-20,64.70999908447266,0.0,0.0,-0.0
2009-03-23,69.1500015258789,0.0,0.0,-0.0
2009-03-24,68.97000122070312,100.0,100.0,-6897.0001220703125
2009-03-25,69.69999694824219,100.0,0.0,-0.0
2009-03-26,70.16999816894531,100.0,0.0,-0.0
2009-03-27,68.9000015258789,100.0,0.0,-0.0
2009-03-30,66.80000305175781,100.0,0.0,-0.0
2009-03-31,67.23999786376953,100.0,0.0,-0.0
2009-04-01,68.30000305175781,100.0,0.0,-0.0
2009-04-02,70.30999755859375,100.0,0.0,-0.0
2009-04-03,70.4800033569336,100.0,0.0,-0.0
2009-04-06,69.88999938964844,100.0,0.0,-0.0
2009-04-07,68.4000015258789,100.0,0.0,-0.0
2009-04-08,68.4800033569336,100.0,0.0,-0.0
2009-04-09,69.2300033569336,100.0,0.0,-0.0
2009-04-13,67.9800033569336,100.0,0.0,-0.0
2009-04-14,66.58000183105469,100.0,0.0,-0.0
2009-04-15,66.69999694824219,100.0,0.0,-0.0
2009-04-16,65.93000030517578,100.0,0.0,-0.0
2009-04-17,66.01000213623047,100.0,0.0,-0.0
2009-04-20,63.869998931884766,100.0,0.0,-0.0
2009-04-21,64.87999725341797,100.0,0.0,-0.0
2009-04-22,63.75,0.0,-100.0,6375.0
2009-04-23,65.52999877929688,0.0,0.0,-0.0
2009-04-24,66.5999984741211,0.0,0.0,-0.0
2009-04-27,65.41000366210938,0.0,0.0,-0.0
2009-04-28,65.98999786376953,0.0,0.0,-0.0
2009-04-29,67.55999755859375,0.0,0.0,-0.0
2009-04-30,66.0999984741211,0.0,0.0,-0.0
2009-05-01,66.87000274658203,0.0,0.0,-0.0
2009-05-04,66.68000030517578,0.0,0.0,-0.0
2009-05-05,65.75,0.0,0.0,-0.0
2009-05-06,68.11000061035156,0.0,0.0,-0.0
2009-05-07,67.9800033569336,100.0,100.0,-6798.000335693359
2009-05-08,70.37999725341797,100.0,0.0,-0.0
2009-05-11,68.0,100.0,0.0,-0.0
2009-05-12,69.19000244140625,100.0,0.0,-0.0
2009-05-13,68.0999984741211,100.0,0.0,-0.0
2009-05-14,67.8499984741211,100.0,0.0,-0.0
2009-05-15,65.87999725341797,100.0,0.0,-0.0
2009-05-18,66.02999877929688,100.0,0.0,-0.0
2009-05-19,65.86000061035156,100.0,0.0,-0.0
2009-05-20,65.20999908447266,100.0,0.0,-0.0
2009-05-21,64.47000122070312,100.0,0.0,-0.0
2009-05-22,64.44000244140625,0.0,-100.0,6444.000244140625
2009-05-26,65.66000366210938,0.0,0.0,-0.0
2009-05-27,64.56999969482422,0.0,0.0,-0.0
2009-05-28,65.80999755859375,0.0,0.0,-0.0
2009-05-29,66.66999816894531,0.0,0.0,-0.0
2009-06-01,69.20999908447266,0.0,0.0,-0.0
2009-06-02,69.3499984741211,0.0,0.0,-0.0
2009-06-03,68.26000213623047,0.0,0.0,-0.0
2009-06-04,69.79000091552734,0.0,0.0,-0.0
2009-06-05,69.37000274658203,100.0,100.0,-6937.000274658203
2009-06-08,69.58000183105469,100.0,0.0,-0.0
2009-06-09,70.19000244140625,100.0,0.0,-0.0
2009-06-10,70.22000122070312,100.0,0.0,-0.0
2009-06-11,71.9000015258789,100.0,0.0,-0.0
2009-06-12,72.66999816894531,100.0,0.0,-0.0
2009-06-15,71.08000183105469,100.0,0.0,-0.0
2009-06-16,69.87999725341797,100.0,0.0,-0.0
2009-06-17,68.83000183105469,100.0,0.0,-0.0
2009-06-18,68.43000030517578,100.0,0.0,-0.0
2009-06-19,68.05999755859375,100.0,0.0,-0.0
2009-06-22,65.76000213623047,100.0,0.0,-0.0
2009-06-23,65.95999908447266,100.0,0.0,-0.0
2009-06-24,65.72000122070312,100.0,0.0,-0.0
2009-06-25,66.87000274658203,100.0,0.0,-0.0
2009-06-26,65.94999694824219,0.0,-100.0,6594.999694824219
2009-06-29,66.87999725341797,0.0,0.0,-0.0
2009-06-30,66.25,0.0,0.0,-0.0
2009-07-01,66.5199966430664,0.0,0.0,-0.0
2009-07-02,64.41999816894531,0.0,0.0,-0.0
2009-07-06,64.13999938964844,0.0,0.0,-0.0
2009-07-07,62.70000076293945,0.0,0.0,-0.0
2009-07-08,62.779998779296875,0.0,0.0,-0.0
2009-07-09,63.08000183105469,0.0,0.0,-0.0
2009-07-10,61.400001525878906,0.0,0.0,-0.0
2009-07-13,62.439998626708984,0.0,0.0,-0.0
2009-07-14,63.0,0.0,0.0,-0.0
2009-07-15,64.56999969482422,0.0,0.0,-0.0
2009-07-16,64.88999938964844,0.0,0.0,-0.0
2009-07-17,65.12000274658203,0.0,0.0,-0.0
