Date,price,shares,net shares,net cash
2014-01-02,176320,0.0,,
2014-01-03,176336,0.0,0.0,-0.0
2014-01-06,174500,0.0,0.0,-0.0
2014-01-07,174195,0.0,0.0,-0.0
2014-01-08,173284,0.0,0.0,-0.0
2014-01-09,172965,0.0,0.0,-0.0
2014-01-10,172540,0.0,0.0,-0.0
2014-01-13,170893,0.0,0.0,-0.0
2014-01-14,172250,0.0,0.0,-0.0
2014-01-15,173665,0.0,0.0,-0.0
2014-01-16,172773,0.0,0.0,-0.0
2014-01-17,172350,0.0,0.0,-0.0
2014-01-21,172500,0.0,0.0,-0.0
2014-01-22,172895,0.0,0.0,-0.0
2014-01-23,170310,0.0,0.0,-0.0
2014-01-24,168500,0.0,0.0,-0.0
2014-01-27,168210,0.0,0.0,-0.0
2014-01-28,169212,0.0,0.0,-0.0
2014-01-29,168748,0.0,0.0,-0.0
2014-01-30,170450,0.0,0.0,-0.0
2014-01-31,169511,0.0,0.0,-0.0
2014-02-03,165265,0.0,0.0,-0.0
2014-02-04,164817,0.0,0.0,-0.0
2014-02-05,164075,0.0,0.0,-0.0
2014-02-06,166000,0.0,0.0,-0.0
2014-02-07,169010,0.0,0.0,-0.0
2014-02-10,169120,0.0,0.0,-0.0
2014-02-11,170515,0.0,0.0,-0.0
2014-02-12,170140,0.0,0.0,-0.0
2014-02-13,172222,0.0,0.0,-0.0
2014-02-14,172425,0.0,0.0,-0.0
2014-02-18,172292,0.0,0.0,-0.0
2014-02-19,170080,0.0,0.0,-0.0
2014-02-20,169844,0.0,0.0,-0.0
2014-02-21,170120,0.0,0.0,-0.0
2014-02-24,170006,0.0,0.0,-0.0
2014-02-25,170721,100.0,100.0,-17072100.0
2014-02-26,170473,100.0,0.0,-0.0
2014-02-27,171730,100.0,0.0,-0.0
2014-02-28,173708,100.0,0.0,-0.0
2014-03-03,174500,100.0,0.0,-0.0
2014-03-04,177989,100.0,0.0,-0.0
2014-03-05,178655,100.0,0.0,-0.0
2014-03-06,182175,100.0,0.0,-0.0
2014-03-07,183772,100.0,0.0,-0.0
2014-03-10,186400,100.0,0.0,-0.0
2014-03-11,187101,100.0,0.0,-0.0
2014-03-12,187750,100.0,0.0,-0.0
2014-03-13,185750,100.0,0.0,-0.0
2014-03-14,183860,100.0,0.0,-0.0
2014-03-17,185050,100.0,0.0,-0.0
2014-03-18,184860,100.0,0.0,-0.0
2014-03-19,183860,100.0,0.0,-0.0
2014-03-20,186540,100.0,0.0,-0.0
2014-03-21,187850,100.0,0.0,-0.0
2014-03-24,186520,100.0,0.0,-0.0
2014-03-25,186587,100.0,0.0,-0.0
2014-03-26,184540,100.0,0.0,-0.0
2014-03-27,185200,100.0,0.0,-0.0
2014-03-28,185149,100.0,0.0,-0.0
2014-03-31,187350,100.0,0.0,-0.0
2014-04-01,187213,100.0,0.0,-0.0
2014-04-02,186759,100.0,0.0,-0.0
2014-04-03,186287,100.0,0.0,-0.0
2014-04-04,185753,100.0,0.0,-0.0
2014-04-07,184700,100.0,0.0,-0.0
2014-04-08,184640,100.0,0.0,-0.0
2014-04-09,185897,100.0,0.0,-0.0
2014-04-10,183402,100.0,0.0,-0.0
2014-04-11,182759,100.0,0.0,-0.0
2014-04-14,183212,100.0,0.0,-0.0
2014-04-15,185640,100.0,0.0,-0.0
2014-04-16,188900,100.0,0.0,-0.0
2014-04-17,190639,100.0,0.0,-0.0
2014-04-21,189482,100.0,0.0,-0.0
2014-04-22,190720,100.0,0.0,-0.0
2014-04-23,190800,100.0,0.0,-0.0
2014-04-24,190500,100.0,0.0,-0.0
2014-04-25,190686,100.0,0.0,-0.0
2014-04-28,191400,100.0,0.0,-0.0
2014-04-29,192545,100.0,0.0,-0.0
2014-04-30,193275,100.0,0.0,-0.0
2014-05-01,193482,100.0,0.0,-0.0
2014-05-02,192255,100.0,0.0,-0.0
2014-05-05,189790,100.0,0.0,-0.0
2014-05-06,187375,100.0,0.0,-0.0
2014-05-07,191550,100.0,0.0,-0.0
2014-05-08,190100,100.0,0.0,-0.0
