Date,price,shares,net shares,net cash
2019-01-02,1045.8499755859375,0.0,,
2019-01-03,1016.0599975585938,0.0,0.0,-0.0
2019-01-04,1070.7099609375,0.0,0.0,-0.0
2019-01-07,1068.3900146484375,0.0,0.0,-0.0
2019-01-08,1076.280029296875,0.0,0.0,-0.0
2019-01-09,1074.6600341796875,0.0,0.0,-0.0
2019-01-10,1070.3299560546875,0.0,0.0,-0.0
2019-01-11,1057.18994140625,0.0,0.0,-0.0
2019-01-14,1044.68994140625,0.0,0.0,-0.0
2019-01-15,1077.1500244140625,0.0,0.0,-0.0
2019-01-16,1080.969970703125,0.0,0.0,-0.0
2019-01-17,1089.9000244140625,0.0,0.0,-0.0
2019-01-18,1098.260009765625,0.0,0.0,-0.0
2019-01-22,1070.52001953125,0.0,0.0,-0.0
2019-01-23,1075.5699462890625,0.0,0.0,-0.0
2019-01-24,1073.9000244140625,0.0,0.0,-0.0
2019-01-25,1090.989990234375,0.0,0.0,-0.0
2019-01-28,1070.0799560546875,0.0,0.0,-0.0
2019-01-29,1060.6199951171875,0.0,0.0,-0.0
2019-01-30,1089.06005859375,0.0,0.0,-0.0
2019-01-31,1116.3699951171875,0.0,0.0,-0.0
2019-02-01,1110.75,0.0,0.0,-0.0
2019-02-04,1132.800048828125,0.0,0.0,-0.0
2019-02-05,1145.989990234375,0.0,0.0,-0.0
2019-02-06,1115.22998046875,0.0,0.0,-0.0
2019-02-07,1098.7099609375,0.0,0.0,-0.0
2019-02-08,1095.06005859375,0.0,0.0,-0.0
2019-02-11,1095.010009765625,0.0,0.0,-0.0
2019-02-12,1121.3699951171875,0.0,0.0,-0.0
2019-02-13,1120.1600341796875,100.0,100.0,-112016.00341796875
2019-02-14,1121.6700439453125,100.0,0.0,-0.0
2019-02-15,1113.6500244140625,100.0,0.0,-0.0
2019-02-19,1118.56005859375,100.0,0.0,-0.0
2019-02-20,1113.800048828125,100.0,0.0,-0.0
2019-02-21,1096.969970703125,100.0,0.0,-0.0
2019-02-22,1110.3699951171875,100.0,0.0,-0.0
2019-02-25,1109.4000244140625,100.0,0.0,-0.0
2019-02-26,1115.1300048828125,100.0,0.0,-0.0
2019-02-27,1116.050048828125,100.0,0.0,-0.0
2019-02-28,1119.9200439453125,100.0,0.0,-0.0
2019-03-01,1140.989990234375,100.0,0.0,-0.0
2019-03-04,1147.800048828125,100.0,0.0,-0.0
2019-03-05,1162.030029296875,100.0,0.0,-0.0
2019-03-06,1157.8599853515625,100.0,0.0,-0.0
2019-03-07,1143.300048828125,100.0,0.0,-0.0
2019-03-08,1142.3199462890625,100.0,0.0,-0.0
2019-03-11,1175.760009765625,100.0,0.0,-0.0
2019-03-12,1193.199951171875,100.0,0.0,-0.0
2019-03-13,1193.3199462890625,100.0,0.0,-0.0
2019-03-14,1185.550048828125,100.0,0.0,-0.0
2019-03-15,1184.4599609375,100.0,0.0,-0.0
2019-03-18,1184.260009765625,100.0,0.0,-0.0
2019-03-19,1198.8499755859375,100.0,0.0,-0.0
2019-03-20,1223.969970703125,100.0,0.0,-0.0
2019-03-21,1231.5400390625,100.0,0.0,-0.0
2019-03-22,1205.5,100.0,0.0,-0.0
2019-03-25,1193.0,100.0,0.0,-0.0
2019-03-26,1184.6199951171875,100.0,0.0,-0.0
2019-03-27,1173.02001953125,100.0,0.0,-0.0
2019-03-28,1168.489990234375,100.0,0.0,-0.0
2019-03-29,1173.31005859375,100.0,0.0,-0.0
2019-04-01,1194.4300537109375,100.0,0.0,-0.0
2019-04-02,1200.489990234375,100.0,0.0,-0.0
2019-04-03,1205.9200439453125,100.0,0.0,-0.0
2019-04-04,1215.0,100.0,0.0,-0.0
2019-04-05,1207.1500244140625,100.0,0.0,-0.0
2019-04-08,1203.8399658203125,100.0,0.0,-0.0
2019-04-09,1197.25,100.0,0.0,-0.0
2019-04-10,1202.1600341796875,100.0,0.0,-0.0
2019-04-11,1204.6199951171875,100.0,0.0,-0.0
2019-04-12,1217.8699951171875,100.0,0.0,-0.0
2019-04-15,1221.0999755859375,100.0,0.0,-0.0
2019-04-16,1227.1300048828125,100.0,0.0,-0.0
2019-04-17,1236.3399658203125,100.0,0.0,-0.0
2019-04-18,1236.3699951171875,100.0,0.0,-0.0
2019-04-22,1248.8399658203125,100.0,0.0,-0.0
2019-04-23,1264.550048828125,100.0,0.0,-0.0
2019-04-24,1256.0,100.0,0.0,-0.0
2019-04-25,1263.449951171875,100.0,0.0,-0.0
2019-04-26,1272.1800537109375,100.0,0.0,-0.0
2019-04-29,1287.5799560546875,100.0,0.0,-0.0
2019-04-30,1188.47998046875,100.0,0.0,-0.0
2019-05-01,1168.0799560546875,100.0,0.0,-0.0
2019-05-02,1162.6099853515625,100.0,0.0,-0.0
2019-05-03,1185.4000244140625,100.0,0.0,-0.0
2019-05-06,1189.3900146484375,100.0,0.0,-0.0
2019-05-07,1174.0999755859375,100.0,0.0,-0.0
2019-05-08,1166.27001953125,100.0,0.0,-0.0
2019-05-09,1162.3800048828125,0.0,-100.0,116238.00048828125
2019-05-10,1164.27001953125,0.0,0.0,-0.0
2019-05-13,1132.030029296875,0.0,0.0,-0.0
2019-05-14,1120.43994140625,0.0,0.0,-0.0
2019-05-15,1164.2099609375,0.0,0.0,-0.0
2019-05-16,1178.97998046875,0.0,0.0,-0.0
2019-05-17,1162.300048828125,0.0,0.0,-0.0
2019-05-20,1138.8499755859375,0.0,0.0,-0.0
2019-05-21,1149.6300048828125,0.0,0.0,-0.0
2019-05-22,1151.4200439453125,0.0,0.0,-0.0
2019-05-23,1140.77001953125,0.0,0.0,-0.0
2019-05-24,1133.469970703125,0.0,0.0,-0.0
2019-05-28,1134.1500244140625,0.0,0.0,-0.0
2019-05-29,1116.4599609375,0.0,0.0,-0.0
2019-05-30,1117.949951171875,0.0,0.0,-0.0
2019-05-31,1103.6300048828125,0.0,0.0,-0.0
2019-06-03,1036.22998046875,0.0,0.0,-0.0
2019-06-04,1053.050048828125,0.0,0.0,-0.0
2019-06-05,1042.219970703125,0.0,0.0,-0.0
2019-06-06,1044.3399658203125,0.0,0.0,-0.0
2019-06-07,1066.0400390625,0.0,0.0,-0.0
2019-06-10,1080.3800048828125,0.0,0.0,-0.0
2019-06-11,1078.719970703125,0.0,0.0,-0.0
2019-06-12,1077.030029296875,0.0,0.0,-0.0
2019-06-13,1088.77001953125,0.0,0.0,-0.0
2019-06-14,1085.3499755859375,0.0,0.0,-0.0
2019-06-17,1092.5,0.0,0.0,-0.0
2019-06-18,1103.5999755859375,0.0,0.0,-0.0
2019-06-19,1102.3299560546875,0.0,0.0,-0.0
2019-06-20,1111.4200439453125,0.0,0.0,-0.0
2019-06-21,1121.8800048828125,0.0,0.0,-0.0
2019-06-24,1115.52001953125,0.0,0.0,-0.0
2019-06-25,1086.3499755859375,0.0,0.0,-0.0
2019-06-26,1079.800048828125,0.0,0.0,-0.0
2019-06-27,1076.010009765625,0.0,0.0,-0.0
2019-06-28,1080.9100341796875,0.0,0.0,-0.0
2019-07-01,1097.949951171875,0.0,0.0,-0.0
2019-07-02,1111.25,0.0,0.0,-0.0
2019-07-03,1121.5799560546875,0.0,0.0,-0.0
2019-07-05,1131.5899658203125,0.0,0.0,-0.0
2019-07-08,1116.3499755859375,0.0,0.0,-0.0
2019-07-09,1124.8299560546875,0.0,0.0,-0.0
2019-07-10,1140.47998046875,0.0,0.0,-0.0
2019-07-11,1144.2099609375,100.0,100.0,-114420.99609375
2019-07-12,1144.9000244140625,100.0,0.0,-0.0
2019-07-15,1150.3399658203125,100.0,0.0,-0.0
2019-07-16,1153.5799560546875,100.0,0.0,-0.0
2019-07-17,1146.3499755859375,100.0,0.0,-0.0
2019-07-18,1146.3299560546875,100.0,0.0,-0.0
2019-07-19,1130.0999755859375,100.0,0.0,-0.0
2019-07-22,1138.0699462890625,100.0,0.0,-0.0
2019-07-23,1146.2099609375,100.0,0.0,-0.0
2019-07-24,1137.81005859375,100.0,0.0,-0.0
2019-07-25,1132.1199951171875,100.0,0.0,-0.0
2019-07-26,1250.4100341796875,100.0,0.0,-0.0
2019-07-29,1239.4100341796875,100.0,0.0,-0.0
2019-07-30,1225.1400146484375,100.0,0.0,-0.0
2019-07-31,1216.6800537109375,100.0,0.0,-0.0
2019-08-01,1209.010009765625,100.0,0.0,-0.0
2019-08-02,1193.989990234375,100.0,0.0,-0.0
2019-08-05,1152.3199462890625,100.0,0.0,-0.0
2019-08-06,1169.949951171875,100.0,0.0,-0.0
2019-08-07,1173.989990234375,100.0,0.0,-0.0
2019-08-08,1204.800048828125,100.0,0.0,-0.0
2019-08-09,1188.010009765625,100.0,0.0,-0.0
2019-08-12,1174.7099609375,100.0,0.0,-0.0
2019-08-13,1197.27001953125,100.0,0.0,-0.0
2019-08-14,1164.2900390625,100.0,0.0,-0.0
2019-08-15,1167.260009765625,100.0,0.0,-0.0
2019-08-16,1177.5999755859375,100.0,0.0,-0.0
2019-08-19,1198.449951171875,100.0,0.0,-0.0
2019-08-20,1182.68994140625,100.0,0.0,-0.0
2019-08-21,1191.25,100.0,0.0,-0.0
2019-08-22,1189.530029296875,100.0,0.0,-0.0
2019-08-23,1151.2900390625,100.0,0.0,-0.0
2019-08-26,1168.8900146484375,100.0,0.0,-0.0
2019-08-27,1167.8399658203125,100.0,0.0,-0.0
2019-08-28,1171.02001953125,100.0,0.0,-0.0
2019-08-29,1192.8499755859375,100.0,0.0,-0.0
2019-08-30,1188.0999755859375,100.0,0.0,-0.0
2019-09-03,1168.3900146484375,100.0,0.0,-0.0
2019-09-04,1181.4100341796875,100.0,0.0,-0.0
2019-09-05,1211.3800048828125,100.0,0.0,-0.0
2019-09-06,1204.9300537109375,100.0,0.0,-0.0
2019-09-09,1204.4100341796875,100.0,0.0,-0.0
2019-09-10,1206.0,100.0,0.0,-0.0
2019-09-11,1220.1700439453125,100.0,0.0,-0.0
2019-09-12,1234.25,100.0,0.0,-0.0
2019-09-13,1239.56005859375,100.0,0.0,-0.0
2019-09-16,1231.300048828125,100.0,0.0,-0.0
2019-09-17,1229.1500244140625,100.0,0.0,-0.0
2019-09-18,1232.4100341796875,100.0,0.0,-0.0
2019-09-19,1238.7099609375,100.0,0.0,-0.0
2019-09-20,1229.9300537109375,100.0,0.0,-0.0
2019-09-23,1234.030029296875,100.0,0.0,-0.0
2019-09-24,1218.760009765625,100.0,0.0,-0.0
2019-09-25,1246.52001953125,100.0,0.0,-0.0
2019-09-26,1241.3900146484375,100.0,0.0,-0.0
2019-09-27,1225.0899658203125,100.0,0.0,-0.0
2019-09-30,1219.0,100.0,0.0,-0.0
2019-10-01,1205.0999755859375,100.0,0.0,-0.0
2019-10-02,1176.6300048828125,100.0,0.0,-0.0
2019-10-03,1187.8299560546875,100.0,0.0,-0.0
2019-10-04,1209.0,100.0,0.0,-0.0
2019-10-07,1207.6800537109375,100.0,0.0,-0.0
2019-10-08,1189.1300048828125,100.0,0.0,-0.0
2019-10-09,1202.31005859375,100.0,0.0,-0.0
2019-10-10,1208.6700439453125,0.0,-100.0,120867.00439453125
2019-10-11,1215.449951171875,0.0,0.0,-0.0
2019-10-14,1217.1400146484375,0.0,0.0,-0.0
2019-10-15,1243.010009765625,0.0,0.0,-0.0
2019-10-16,1243.6400146484375,100.0,100.0,-124364.00146484375
2019-10-17,1253.0699462890625,100.0,0.0,-0.0
2019-10-18,1245.489990234375,100.0,0.0,-0.0
2019-10-21,1246.1500244140625,100.0,0.0,-0.0
2019-10-22,1242.800048828125,100.0,0.0,-0.0
2019-10-23,1259.1300048828125,100.0,0.0,-0.0
2019-10-24,1260.989990234375,100.0,0.0,-0.0
2019-10-25,1265.1300048828125,100.0,0.0,-0.0
2019-10-28,1290.0,100.0,0.0,-0.0
2019-10-29,1262.6199951171875,100.0,0.0,-0.0
2019-10-30,1261.2900390625,100.0,0.0,-0.0
2019-10-31,1260.1099853515625,100.0,0.0,-0.0
2019-11-01,1273.739990234375,100.0,0.0,-0.0
2019-11-04,1291.3699951171875,100.0,0.0,-0.0
2019-11-05,1292.030029296875,100.0,0.0,-0.0
2019-11-06,1291.800048828125,100.0,0.0,-0.0
2019-11-07,1308.8599853515625,100.0,0.0,-0.0
2019-11-08,1311.3699951171875,100.0,0.0,-0.0
2019-11-11,1299.18994140625,100.0,0.0,-0.0
2019-11-12,1298.800048828125,100.0,0.0,-0.0
2019-11-13,1298.0,100.0,0.0,-0.0
2019-11-14,1311.4599609375,100.0,0.0,-0.0
2019-11-15,1334.8699951171875,100.0,0.0,-0.0
2019-11-18,1320.699951171875,100.0,0.0,-0.0
2019-11-19,1315.4599609375,100.0,0.0,-0.0
2019-11-20,1303.050048828125,100.0,0.0,-0.0
2019-11-21,1301.3499755859375,100.0,0.0,-0.0
2019-11-22,1295.3399658203125,100.0,0.0,-0.0
2019-11-25,1306.68994140625,100.0,0.0,-0.0
2019-11-26,1313.550048828125,100.0,0.0,-0.0
2019-11-27,1312.989990234375,100.0,0.0,-0.0
2019-11-29,1304.9599609375,100.0,0.0,-0.0
2019-12-02,1289.9200439453125,100.0,0.0,-0.0
2019-12-03,1295.280029296875,100.0,0.0,-0.0
2019-12-04,1320.5400390625,100.0,0.0,-0.0
2019-12-05,1328.1300048828125,100.0,0.0,-0.0
2019-12-06,1340.6199951171875,100.0,0.0,-0.0
2019-12-09,1343.56005859375,100.0,0.0,-0.0
2019-12-10,1344.6600341796875,100.0,0.0,-0.0
2019-12-11,1345.02001953125,100.0,0.0,-0.0
2019-12-12,1350.27001953125,100.0,0.0,-0.0
2019-12-13,1347.8299560546875,100.0,0.0,-0.0
2019-12-16,1361.1700439453125,100.0,0.0,-0.0
2019-12-17,1355.1199951171875,100.0,0.0,-0.0
2019-12-18,1352.6199951171875,100.0,0.0,-0.0
2019-12-19,1356.0400390625,100.0,0.0,-0.0
2019-12-20,1349.5899658203125,100.0,0.0,-0.0
2019-12-23,1348.8399658203125,100.0,0.0,-0.0
2019-12-24,1343.56005859375,100.0,0.0,-0.0
2019-12-26,1360.4000244140625,100.0,0.0,-0.0
2019-12-27,1351.8900146484375,100.0,0.0,-0.0
2019-12-30,1336.1400146484375,100.0,0.0,-0.0
2019-12-31,1337.02001953125,100.0,0.0,133702.001953125
