Date,High,Low,Open,Close,Volume,Adj Close,signal,sma10,ema20,ema30,rsi,macd,positions,inflection,pivot,price
2017-01-03,82.45001983642578,80.44320678710938,81.41102600097656,81.98033905029297,4977700.0,71.02296447753906,0.0,,,,,,,0.0,0.0,81.98033905029297
2017-01-04,82.93392944335938,82.12266540527344,82.37885284423828,82.63504028320312,3686300.0,71.5901870727539,0.0,,,,,,0.0,0.0,0.0,82.63504028320312
2017-01-05,82.820068359375,81.72415161132812,82.67774200439453,82.2649917602539,2905600.0,71.26960754394531,0.0,,,,,,0.0,0.0,0.0,82.2649917602539
2017-01-06,82.3930892944336,81.2829360961914,82.2649917602539,81.75261688232422,3579400.0,70.82569885253906,0.0,,,,,,0.0,0.0,0.0,81.75261688232422
2017-01-09,84.08677673339844,81.68144989013672,81.69568634033203,82.2507553100586,7799400.0,71.25725555419922,0.0,,,,,,0.0,0.0,0.0,82.2507553100586
2017-01-10,82.30768585205078,81.35409545898438,82.13689422607422,82.07996368408203,4151700.0,71.10930633544922,0.0,,,,,,0.0,0.0,0.0,82.07996368408203
2017-01-11,82.97662353515625,81.7383804321289,82.40731811523438,82.91969299316406,4561600.0,71.83678436279297,0.0,,,,,,0.0,0.0,0.0,82.91969299316406
2017-01-12,83.41783905029297,82.63504028320312,82.93392944335938,82.96239471435547,4255400.0,71.873779296875,0.0,,,,,,0.0,0.0,0.0,82.96239471435547
2017-01-13,83.01932525634766,82.16535949707031,82.93392944335938,82.2649917602539,4053800.0,71.26960754394531,0.0,,,,,,0.0,0.0,0.0,82.2649917602539
2017-01-17,81.8664779663086,81.08367919921875,81.8664779663086,81.59605407714844,3705800.0,70.69007873535156,0.0,82.27068405151367,,,,,0.0,0.0,0.0,81.59605407714844
2017-01-18,82.13689422607422,81.25447082519531,81.89494323730469,82.13689422607422,2733600.0,71.15860748291016,0.0,82.2863395690918,,,,,0.0,0.0,0.0,82.13689422607422
2017-01-19,82.54964447021484,80.7847900390625,82.37885284423828,81.25447082519531,2870800.0,70.39413452148438,0.0,82.14828262329101,,,,,0.0,0.0,0.0,81.25447082519531
2017-01-20,82.02303314208984,81.09790802001953,81.43949127197266,81.66722106933594,4961900.0,70.75172424316406,0.0,82.08850555419922,,,,,0.0,0.0,0.0,81.66722106933594
2017-01-23,82.07996368408203,80.91288757324219,81.66722106933594,81.32563018798828,3449200.0,70.45578002929688,0.0,82.04580688476562,,,,,0.0,0.0,0.0,81.32563018798828
2017-01-24,85.06883239746094,81.62451934814453,81.95187377929688,84.88380432128906,6467300.0,73.53837585449219,0.0,82.30911178588867,,,68.81100054059019,,0.0,0.0,0.0,84.88380432128906
2017-01-25,85.89433288574219,84.47106170654297,84.57068634033203,85.695068359375,6121500.0,74.24121856689453,0.0,82.67062225341797,,,71.99215381482621,,0.0,0.0,0.0,85.695068359375
2017-01-26,87.74458312988281,85.695068359375,86.06512451171875,87.41722869873047,7329200.0,75.73318481445312,0.0,83.12037582397461,,,77.28799219342397,,0.0,0.0,0.0,87.41722869873047
2017-01-27,87.85844421386719,87.13257598876953,87.40299224853516,87.26066589355469,3697100.0,75.5975570678711,0.0,83.55020294189453,,,75.88323729790802,,0.0,0.0,0.0,87.26066589355469
2017-01-30,86.7055892944336,85.12576293945312,86.59172821044922,85.60967254638672,3826100.0,74.16722869873047,0.0,83.88467102050781,,,62.90005966734716,,0.0,0.0,0.0,85.60967254638672
2017-01-31,85.32501983642578,84.27180480957031,85.16846466064453,84.86957550048828,4038300.0,73.52605438232422,0.0,84.2120231628418,83.24135360717773,,58.10109556653645,0.9706695556640739,0.0,0.0,0.0,84.86957550048828
2017-02-01,85.88009643554688,84.44259643554688,84.84111022949219,85.82316589355469,3936400.0,74.35218048095703,0.0,84.58065032958984,83.48724049159458,,62.11211433073735,1.0934098379952673,0.0,0.0,0.0,85.82316589355469
