Date,High,Low,Open,Close,Volume,Adj Close,signal,sma10,ema20,ema30,rsi,macd,positions,inflection,pivot,price
2009-01-02,77.30000305175781,73.58000183105469,74.2300033569336,76.5199966430664,13695900.0,49.452999114990234,0.0,,,,,,,0.0,0.0,76.5199966430664
2009-01-05,78.37000274658203,75.73999786376953,76.16000366210938,76.66000366210938,16954500.0,49.54349899291992,0.0,,,,,,0.0,0.0,0.0,76.66000366210938
2009-01-06,78.44999694824219,76.33000183105469,77.55999755859375,77.3499984741211,15894500.0,49.98943328857422,0.0,,,,,,0.0,0.0,0.0,77.3499984741211
2009-01-07,77.06999969482422,73.33000183105469,76.41000366210938,73.95999908447266,12804300.0,47.798545837402344,0.0,,,,,,0.0,0.0,0.0,73.95999908447266
2009-01-08,74.83999633789062,73.22000122070312,73.61000061035156,74.23999786376953,11397200.0,47.97951126098633,0.0,,,,,,0.0,0.0,0.0,74.23999786376953
2009-01-09,74.0,72.19999694824219,73.87999725341797,72.81999969482422,14182600.0,47.06180191040039,0.0,,,,,,0.0,0.0,0.0,72.81999969482422
2009-01-12,72.61000061035156,70.44000244140625,72.2300033569336,70.81999969482422,14195500.0,45.76923370361328,0.0,,,,,,0.0,0.0,0.0,70.81999969482422
2009-01-13,72.69999694824219,70.58000183105469,70.58000183105469,71.81999969482422,14378800.0,46.415523529052734,0.0,,,,,,0.0,0.0,0.0,71.81999969482422
2009-01-14,71.18000030517578,68.83000183105469,70.80999755859375,69.69000244140625,15142400.0,45.03896713256836,0.0,,,,,,0.0,0.0,0.0,69.69000244140625
2009-01-15,71.25,68.25,69.69999694824219,70.7699966430664,19293100.0,45.736934661865234,0.0,73.46499938964844,,,,,0.0,0.0,0.0,70.7699966430664
2009-01-16,72.94000244140625,70.37999725341797,72.08000183105469,71.73999786376953,15594800.0,46.363807678222656,0.0,72.98699951171875,,,,,0.0,0.0,0.0,71.73999786376953
2009-01-20,72.19999694824219,68.0,70.93000030517578,68.30999755859375,16084200.0,44.14708709716797,0.0,72.1519989013672,,,,,0.0,0.0,0.0,68.30999755859375
2009-01-21,71.48999786376953,68.41000366210938,68.43000030517578,71.2300033569336,15889900.0,46.03421401977539,0.0,71.53999938964844,,,,,0.0,0.0,0.0,71.2300033569336
2009-01-22,70.97000122070312,68.27999877929688,69.91999816894531,69.94999694824219,14320100.0,45.206974029541016,0.0,71.1389991760254,,,,,0.0,0.0,0.0,69.94999694824219
2009-01-23,71.11000061035156,68.18000030517578,68.4000015258789,70.81999969482422,13422100.0,45.76923370361328,0.0,70.79699935913087,,,40.67455098679955,,0.0,0.0,0.0,70.81999969482422
2009-01-26,72.38999938964844,70.12999725341797,71.43000030517578,71.29000091552734,14023100.0,46.0730094909668,0.0,70.64399948120118,,,42.66827646778452,,0.0,0.0,0.0,71.29000091552734
2009-01-27,72.62999725341797,70.81999969482422,71.27999877929688,72.08999633789062,13632700.0,46.590023040771484,0.0,70.77099914550782,,,45.99510668445227,,0.0,0.0,0.0,72.08999633789062
2009-01-28,74.0199966430664,71.95999908447266,72.98999786376953,73.79000091552734,14649100.0,47.688690185546875,0.0,70.96799926757812,,,52.325993678471555,,0.0,0.0,0.0,73.79000091552734
2009-01-29,72.69000244140625,70.61000061035156,72.51000213623047,70.62000274658203,15780500.0,45.63999557495117,0.0,71.06099929809571,,,42.35516171675588,,0.0,0.0,0.0,70.62000274658203
2009-01-30,72.69999694824219,70.18000030517578,72.30000305175781,70.5199966430664,17880000.0,45.57535171508789,0.0,71.0359992980957,72.25049934387206,,42.08272231523125,-1.2145000457763615,0.0,0.0,0.0,70.5199966430664
2009-02-02,70.8499984741211,69.12000274658203,69.5199966430664,70.29000091552734,12445000.0,45.42671585083008,0.0,70.89099960327148,72.06378520783925,,41.42281771407778,-1.172785604567764,0.0,0.0,0.0,70.29000091552734
2009-02-03,71.79000091552734,69.94000244140625,70.56999969482422,71.63999938964844,12509600.0,46.29920196533203,0.0,71.22399978637695,72.02342465372584,,46.70553787906188,-0.7994248673488897,0.0,0.0,0.0,71.63999938964844
2009-02-04,72.93000030517578,71.01000213623047,72.29000091552734,71.5999984741211,12058000.0,46.273345947265625,0.0,71.2609992980957,71.98309835090635,,46.57151749589054,-0.7220990528106483,0.0,0.0,0.0,71.5999984741211
2009-02-05,73.41999816894531,70.97000122070312,71.4800033569336,73.25,14933800.0,47.33968734741211,0.0,71.59099960327148,72.10375565082003,,52.61197932615837,-0.5127560475485495,0.0,0.0,0.0,73.25
2009-02-06,75.0,72.29000091552734,72.58000183105469,74.9000015258789,13345400.0,48.40605926513672,0.0,71.99899978637696,72.37006478177803,,57.75541208311905,-0.3710649954010705,0.0,0.0,0.0,74.9000015258789
2009-02-09,75.55999755859375,73.58999633789062,74.41000366210938,74.41999816894531,14894400.0,48.095829010009766,0.0,72.31199951171875,72.56529653293681,,55.856085673787,-0.2532970212180601,0.0,0.0,0.0,74.41999816894531
2009-02-10,75.23999786376953,70.55999755859375,74.36000061035156,71.12000274658203,20150600.0,45.963130950927734,0.0,72.21500015258789,72.42764950566493,,44.919220112718605,-0.21264935307704036,0.0,0.0,0.0,71.12000274658203
2009-02-11,72.0999984741211,70.27999877929688,71.47000122070312,71.26000213623047,15533700.0,46.0536003112793,0.0,71.96200027465821,72.31644499429022,,45.40759362613368,-0.3544447196320135,0.0,0.0,0.0,71.26000213623047
2009-02-12,70.05999755859375,67.94000244140625,69.94999694824219,69.86000061035156,17237200.0,45.56443786621094,0.0,71.88600006103516,72.08249791010559,,41.4497304025287,-0.19649784907042545,0.0,0.0,0.0,69.86000061035156
2009-02-13,70.73999786376953,63.0,69.70999908447266,69.7300033569336,10852400.0,45.47964096069336,0.0,71.80700073242187,71.85845080980349,72.10266647338867,41.09157178968603,-0.051450077381616666,0.0,0.0,0.0,69.7300033569336
2009-02-17,67.93000030517578,66.11000061035156,67.2300033569336,66.18000030517578,18834600.0,43.16423797607422,0.0,71.39600067138672,71.31764599983894,71.72055897866527,32.76535369087402,0.0783546715477712,0.0,0.0,0.0,66.18000030517578
2009-02-18,67.19999694824219,65.5999984741211,66.48999786376953,66.12000274658203,12564000.0,43.12511444091797,0.0,70.84400100708008,70.82263235667163,71.35923277014378,32.64496083505874,0.02136865040844782,0.0,0.0,0.0,66.12000274658203
2009-02-19,67.70999908447266,65.98999786376953,65.98999786376953,66.68000030517578,10164600.0,43.490360260009766,0.0,70.35200119018555,70.4280959708149,71.05734680466198,35.044026794113535,-0.07609478062934727,0.0,0.0,0.0,66.68000030517578
2009-02-20,66.20999908447266,63.72999954223633,65.4800033569336,65.06999969482422,19885500.0,42.440284729003906,0.0,69.53400115966797,69.9178010873872,70.67106634596277,31.5632339298036,-0.3837999277192381,0.0,0.0,0.0,65.06999969482422
2009-02-23,66.86000061035156,62.56999969482422,65.98999786376953,62.939998626708984,18809700.0,41.0510368347168,0.0,68.33800086975097,69.25324847208452,70.17228778343028,27.650300213257594,-0.915247602333551,0.0,0.0,0.0,62.939998626708984
2009-02-24,65.83000183105469,62.58000183105469,63.27000045776367,65.27999877929688,19231300.0,42.57725524902344,0.0,67.42400093078614,68.87484373943808,69.85665623477651,36.90452341660224,-1.4508428086519416,0.0,0.0,0.0,65.27999877929688
2009-02-25,65.62000274658203,63.2599983215332,65.30000305175781,63.5,26680400.0,41.41629409790039,0.0,66.66200065612793,68.3629538594916,69.44654938091996,33.404312049530546,-1.7009532033636674,0.0,0.0,0.0,63.5
2009-02-26,65.29000091552734,62.93000030517578,64.36000061035156,63.16999816894531,15711000.0,41.201045989990234,0.0,65.85300025939941,67.86838665086813,69.04161059305063,32.783512376481454,-2.0153863914687236,0.0,0.0,0.0,63.16999816894531
2009-02-27,62.7599983215332,60.56999969482422,61.90999984741211,60.709999084472656,20502100.0,39.596580505371094,0.0,64.93800010681153,67.18663545406856,68.50408726991658,28.527388640758574,-2.2486353472570357,0.0,0.0,0.0,60.709999084472656
2009-03-02,60.189998626708984,57.599998474121094,59.369998931884766,57.619998931884766,19315900.0,37.58120346069336,0.0,63.72699966430664,66.27552721386058,67.80188802230163,24.265882712225164,-2.5485275495539454,0.0,0.0,0.0,57.619998931884766
2009-03-03,59.16999816894531,57.369998931884766,58.47999954223633,57.72999954223633,19266800.0,37.65293502807617,0.0,62.8819995880127,65.46166743561065,67.15208876552322,24.69713741253851,-2.5796678475979533,0.0,0.0,0.0,57.72999954223633
2009-03-04,60.439998626708984,58.849998474121094,59.060001373291016,59.279998779296875,19092400.0,38.663902282714844,0.0,62.19799919128418,64.87293708739028,66.64421199221829,30.68650723908722,-2.674937896106101,0.0,0.0,0.0,59.279998779296875
2009-03-05,58.2599983215332,56.119998931884766,58.060001373291016,56.459999084472656,22266000.0,36.82461166381836,0.0,61.175999069213866,64.07170489663622,65.98716599817018,26.54915408490905,-2.895705827422354,0.0,0.0,0.0,56.459999084472656
2009-03-06,59.36000061035156,56.470001220703125,57.529998779296875,58.27000045776367,22099300.0,38.005149841308594,0.0,60.49599914550781,63.519161616743595,65.48928435040203,32.81080823510099,-3.0231624712357856,0.0,0.0,0.0,58.27000045776367
